Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11596224.31,325000.000,35.68,-1.31,-3.53,35.70,-1.32,-3.56,0.04,08/07/2020,0.33
TrueShares Structured Outcome July ETF,JULZ,53656F664,5962507.41,225000.000,26.50,0.01,0.05,26.52,0.02,0.07,0.09,08/07/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5216867.36,175000.000,29.81,-0.12,-0.40,29.82,-0.12,-0.40,0.02,08/07/2020,0.52
TrueShares Structured Outcome August ETF,AUGZ,53656F722,7592726.94,300000.000,25.31,0.01,0.03,25.34,0.01,0.05,0.13,08/07/2020,0.36
