Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,9550028.51,275000.000,34.73,-0.25,-0.73,34.83,-0.12,-0.35,0.31,07/07/2020,0.35
TrueShares Structured Outcome July ETF,JULZ,53656F664,4410204.26,175000.000,25.20,-0.20,-0.81,25.23,-0.21,-0.81,0.11,07/07/2020,0.35
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,4903743.28,175000.000,28.02,-0.17,-0.62,28.03,-0.16,-0.55,0.04,07/07/2020,0.37
