Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/28/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,32.570907,667703.59,8.01%,8336835.00,325000,13,
10/28/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,15.755046,-431688.26,-5.18%,8336835.00,325000,13,
10/28/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8107000.00,99.978278,8105239.00,97.22%,8336835.00,325000,13,
10/28/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-4600.09,1.000000,-4600.09,-0.06%,8336835.00,325000,13,Y
10/28/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,116.600000,161257.80,2.58%,6243600.00,200000,8,
10/28/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,82.710000,31181.67,0.50%,6243600.00,200000,8,
10/28/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,97.650000,86810.85,1.39%,6243600.00,200000,8,
10/28/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,108.580000,138222.34,2.21%,6243600.00,200000,8,
10/28/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,220.660000,31554.38,0.51%,6243600.00,200000,8,
10/28/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,478.560000,116290.08,1.86%,6243600.00,200000,8,
10/28/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,89.040000,25198.32,0.40%,6243600.00,200000,8,
10/28/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,223.460000,41116.64,0.66%,6243600.00,200000,8,
10/28/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3286.330000,210325.12,3.37%,6243600.00,200000,8,
10/28/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,94.930000,43003.29,0.69%,6243600.00,200000,8,
10/28/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,80.620000,54902.22,0.88%,6243600.00,200000,8,
10/28/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1697.710000,73001.53,1.17%,6243600.00,200000,8,
10/28/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,614.530000,83576.08,1.34%,6243600.00,200000,8,
10/28/2020,ECOZ,BLL,058498106,BALL CORP,529.00,91.100000,48191.90,0.77%,6243600.00,200000,8,
10/28/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,58.740000,36360.06,0.58%,6243600.00,200000,8,
10/28/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,161.950000,116927.90,1.87%,6243600.00,200000,8,
10/28/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,47.480000,24214.80,0.39%,6243600.00,200000,8,
10/28/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,44.860000,17091.66,0.27%,6243600.00,200000,8,
10/28/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,78.850000,56141.20,0.90%,6243600.00,200000,8,
10/28/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,214.180000,47976.32,0.77%,6243600.00,200000,8,
10/28/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,372.720000,116661.36,1.87%,6243600.00,200000,8,
10/28/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,250.300000,72086.40,1.15%,6243600.00,200000,8,
10/28/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,119.470000,59496.06,0.95%,6243600.00,200000,8,
10/28/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,123.310000,132804.87,2.13%,6243600.00,200000,8,
