Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
07/07/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,373.850000,146549.20,2.97%,4934282.50,175000,7,
07/07/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,99.010000,50594.11,1.03%,4934282.50,175000,7,
07/07/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,100.720000,63453.60,1.29%,4934282.50,175000,7,
07/07/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,92.970000,103568.58,2.10%,4934282.50,175000,7,
07/07/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,217.550000,38071.25,0.77%,4934282.50,175000,7,
07/07/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,452.590000,96401.67,1.95%,4934282.50,175000,7,
07/07/2020,ECOZ,ALL,020002101,ALLSTATE CORP,497.00,95.640000,47533.08,0.96%,4934282.50,175000,7,
07/07/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,256.250000,41256.25,0.84%,4934282.50,175000,7,
07/07/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3057.040000,171194.24,3.47%,4934282.50,175000,7,
07/07/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,556.00,96.580000,53698.48,1.09%,4934282.50,175000,7,
07/07/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,88.110000,79563.33,1.61%,4934282.50,175000,7,
07/07/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1703.760000,64742.88,1.31%,4934282.50,175000,7,
07/07/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,557.550000,66348.45,1.34%,4934282.50,175000,7,
07/07/2020,ECOZ,BLL,058498106,BALL CORP,602.00,72.440000,43608.88,0.88%,4934282.50,175000,7,
07/07/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,60.190000,45684.21,0.93%,4934282.50,175000,7,
07/07/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,528.00,143.000000,75504.00,1.53%,4934282.50,175000,7,
07/07/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,669.00,95.000000,63555.00,1.29%,4934282.50,175000,7,
07/07/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,46.380000,35712.60,0.72%,4934282.50,175000,7,
07/07/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,73.450000,45759.35,0.93%,4934282.50,175000,7,
07/07/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,221.420000,77939.84,1.58%,4934282.50,175000,7,
07/07/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,311.490000,85348.26,1.73%,4934282.50,175000,7,
07/07/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,197.720000,49825.44,1.01%,4934282.50,175000,7,
07/07/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,150.380000,95792.06,1.94%,4934282.50,175000,7,
07/07/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,114.430000,84106.05,1.70%,4934282.50,175000,7,
07/07/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,134.270000,85529.99,1.73%,4934282.50,175000,7,
07/07/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,56.050000,43550.85,0.88%,4934282.50,175000,7,
07/07/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1463.00,50.160000,73384.08,1.49%,4934282.50,175000,7,
07/07/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,83.860000,61050.08,1.24%,4934282.50,175000,7,
07/07/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,76.760000,40375.76,0.82%,4934282.50,175000,7,
07/07/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1499.650000,146965.70,2.98%,4934282.50,175000,7,
07/07/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,207.360000,39191.04,0.79%,4934282.50,175000,7,
07/07/2020,ECOZ,GWW,384802104,GRAINGER W W INC,308.00,322.190000,99234.52,2.01%,4934282.50,175000,7,
07/07/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,249.550000,51157.75,1.04%,4934282.50,175000,7,
07/07/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,128.200000,68202.40,1.38%,4934282.50,175000,7,
07/07/2020,ECOZ,INTU,461202103,INTUIT,161.00,309.650000,49853.65,1.01%,4934282.50,175000,7,
07/07/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,26.420000,24253.56,0.49%,4934282.50,175000,7,
07/07/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,177.660000,33577.74,0.68%,4934282.50,175000,7,
07/07/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,142.980000,33028.38,0.67%,4934282.50,175000,7,
07/07/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,95.000000,75810.00,1.54%,4934282.50,175000,7,
07/07/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,334.960000,75031.04,1.52%,4934282.50,175000,7,
07/07/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,305.570000,96254.55,1.95%,4934282.50,175000,7,
07/07/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,283.650000,69494.25,1.41%,4934282.50,175000,7,
07/07/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,79.580000,44564.80,0.90%,4934282.50,175000,7,
07/07/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,351.210000,81480.72,1.65%,4934282.50,175000,7,
07/07/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,210.700000,174038.20,3.53%,4934282.50,175000,7,
07/07/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,231.00,136.010000,31418.31,0.64%,4934282.50,175000,7,
07/07/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,493.810000,86416.75,1.75%,4934282.50,175000,7,
07/07/2020,ECOZ,NKE,654106103,NIKE INC,490.00,99.950000,48975.50,0.99%,4934282.50,175000,7,
07/07/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,393.570000,82649.70,1.68%,4934282.50,175000,7,
07/07/2020,ECOZ,PEP,713448108,PEPSICO INC,560.00,133.300000,74648.00,1.51%,4934282.50,175000,7,
07/07/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,714.00,95.560000,68229.84,1.38%,4934282.50,175000,7,
07/07/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,301.00,176.180000,53030.18,1.07%,4934282.50,175000,7,
07/07/2020,ECOZ,QCOM,747525103,QUALCOMM INC,574.00,92.920000,53336.08,1.08%,4934282.50,175000,7,
07/07/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,135.00,627.250000,84678.75,1.72%,4934282.50,175000,7,
07/07/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,296.00,214.590000,63518.64,1.29%,4934282.50,175000,7,
07/07/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,833.00,75.440000,62841.52,1.27%,4934282.50,175000,7,
07/07/2020,ECOZ,SJM,832696405,SMUCKER J M CO,267.00,105.870000,28267.29,0.57%,4934282.50,175000,7,
07/07/2020,ECOZ,SPGI,78409V104,S&P Global Inc,203.00,341.020000,69227.06,1.40%,4934282.50,175000,7,
07/07/2020,ECOZ,SQ,852234103,SQUARE INC,1081.00,118.970000,128606.57,2.61%,4934282.50,175000,7,
07/07/2020,ECOZ,SYY,871829107,SYSCO CORP,872.00,53.760000,46878.72,0.95%,4934282.50,175000,7,
07/07/2020,ECOZ,TGT,87612E106,TARGET CORP,336.00,119.240000,40064.64,0.81%,4934282.50,175000,7,
