Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/29/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,318.250000,71288.00,2.71%,2633020.00,100000,4,
05/29/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,90.030000,26288.76,1.00%,2633020.00,100000,4,
05/29/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,94.400000,33984.00,1.29%,2633020.00,100000,4,
05/29/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,92.100000,58667.70,2.23%,2633020.00,100000,4,
05/29/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,201.670000,20167.00,0.77%,2633020.00,100000,4,
05/29/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,379.830000,46719.09,1.77%,2633020.00,100000,4,
05/29/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,98.260000,27905.84,1.06%,2633020.00,100000,4,
05/29/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,224.130000,20619.96,0.78%,2633020.00,100000,4,
05/29/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2401.100000,76835.20,2.92%,2633020.00,100000,4,
05/29/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,98.060000,21573.20,0.82%,2633020.00,100000,4,
05/29/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,88.200000,45511.20,1.73%,2633020.00,100000,4,
05/29/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1648.990000,28032.83,1.06%,2633020.00,100000,4,
05/29/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,536.840000,36505.12,1.39%,2633020.00,100000,4,
05/29/2020,ECOZ,BLL,058498106,BALL CORP,344.00,70.400000,24217.60,0.92%,2633020.00,100000,4,
05/29/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,59.810000,31340.44,1.19%,2633020.00,100000,4,
05/29/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,120.820000,36608.46,1.39%,2633020.00,100000,4,
05/29/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,102.630000,44438.79,1.69%,2633020.00,100000,4,
05/29/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,44.120000,19412.80,0.74%,2633020.00,100000,4,
05/29/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,72.090000,25664.04,0.97%,2633020.00,100000,4,
05/29/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,204.960000,41401.92,1.57%,2633020.00,100000,4,
05/29/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,309.560000,48600.92,1.85%,2633020.00,100000,4,
05/29/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,49.520000,9755.44,0.37%,2633020.00,100000,4,
05/29/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,181.100000,26078.40,0.99%,2633020.00,100000,4,
05/29/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,141.190000,51393.16,1.95%,2633020.00,100000,4,
05/29/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,116.750000,49035.00,1.86%,2633020.00,100000,4,
05/29/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,121.350000,44171.40,1.68%,2633020.00,100000,4,
05/29/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,57.990000,25747.56,0.98%,2633020.00,100000,4,
05/29/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,55.800000,46648.80,1.77%,2633020.00,100000,4,
05/29/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,80.890000,33650.24,1.28%,2633020.00,100000,4,
05/29/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,75.320000,22671.32,0.86%,2633020.00,100000,4,
05/29/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1418.240000,79421.44,3.02%,2633020.00,100000,4,
