Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,12051969.26,475000.000,25.37,0.25,0.99,25.33,0.24,0.98,-0.16,11/09/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3896470.83,150000.000,25.98,0.24,0.93,25.99,0.25,0.96,0.06,11/09/2020,0.40
TrueShares Structured Outcome November ETF,NVMZ,53656F680,2644446.82,100000.000,26.44,0.24,0.93,26.44,0.26,0.99,-0.02,11/09/2020,0.38
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,18154157.90,450000.000,40.34,-1.96,-4.64,40.39,-1.94,-4.57,0.11,11/09/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6262486.85,225000.000,27.83,0.26,0.96,27.87,0.28,1.03,0.13,11/09/2020,0.51
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6474850.85,200000.000,32.37,-0.27,-0.82,32.44,-0.22,-0.67,0.20,11/09/2020,0.12
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8635906.07,325000.000,26.57,0.23,0.89,26.58,0.26,1.01,0.03,11/09/2020,0.43
