Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/26/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,318.890000,71431.36,2.76%,2591720.00,100000,4,
05/26/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,92.100000,26893.20,1.04%,2591720.00,100000,4,
05/26/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,93.140000,33530.40,1.29%,2591720.00,100000,4,
05/26/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,91.470000,58266.39,2.25%,2591720.00,100000,4,
05/26/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,193.710000,19371.00,0.75%,2591720.00,100000,4,
05/26/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,385.260000,47386.98,1.83%,2591720.00,100000,4,
05/26/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,94.820000,26928.88,1.04%,2591720.00,100000,4,
05/26/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,226.430000,20831.56,0.80%,2591720.00,100000,4,
05/26/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2436.880000,77980.16,3.01%,2591720.00,100000,4,
05/26/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,89.330000,19652.60,0.76%,2591720.00,100000,4,
05/26/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,86.930000,44855.88,1.73%,2591720.00,100000,4,
05/26/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1631.300000,27732.10,1.07%,2591720.00,100000,4,
05/26/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,513.300000,34904.40,1.35%,2591720.00,100000,4,
05/26/2020,ECOZ,BLL,058498106,BALL CORP,344.00,64.510000,22191.44,0.86%,2591720.00,100000,4,
05/26/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,60.790000,31853.96,1.23%,2591720.00,100000,4,
05/26/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,136.800000,41450.40,1.60%,2591720.00,100000,4,
05/26/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,99.310000,43001.23,1.66%,2591720.00,100000,4,
05/26/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,40.300000,17732.00,0.68%,2591720.00,100000,4,
05/26/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,70.750000,25187.00,0.97%,2591720.00,100000,4,
05/26/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,198.590000,40115.18,1.55%,2591720.00,100000,4,
05/26/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,302.430000,47481.51,1.83%,2591720.00,100000,4,
05/26/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,48.350000,9524.95,0.37%,2591720.00,100000,4,
05/26/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,177.850000,25610.40,0.99%,2591720.00,100000,4,
05/26/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,137.040000,49882.56,1.92%,2591720.00,100000,4,
05/26/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,118.020000,49568.40,1.91%,2591720.00,100000,4,
05/26/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,119.820000,43614.48,1.68%,2591720.00,100000,4,
05/26/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,56.430000,25054.92,0.97%,2591720.00,100000,4,
05/26/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,56.420000,47167.12,1.82%,2591720.00,100000,4,
05/26/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,78.460000,32639.36,1.26%,2591720.00,100000,4,
05/26/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,73.340000,22075.34,0.85%,2591720.00,100000,4,
05/26/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1413.240000,79141.44,3.05%,2591720.00,100000,4,
05/26/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,179.930000,19432.44,0.75%,2591720.00,100000,4,
05/26/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,292.910000,51552.16,1.99%,2591720.00,100000,4,
