Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12020739.24,325000.000,36.99,-0.37,-1.00,37.01,-0.35,-0.94,0.07,08/06/2020,0.33
TrueShares Structured Outcome July ETF,JULZ,53656F664,5959501.73,225000.000,26.49,0.14,0.53,26.50,0.12,0.46,0.07,08/06/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5237682.37,175000.000,29.93,0.15,0.50,29.94,0.14,0.48,0.03,08/06/2020,0.52
TrueShares Structured Outcome August ETF,AUGZ,53656F722,7590181.64,300000.000,25.30,0.14,0.54,25.33,0.09,0.36,0.12,08/06/2020,0.32
