Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11678262.51,325000.000,35.93,1.03,2.94,35.95,0.97,2.78,0.05,07/29/2020,0.39
TrueShares Structured Outcome July ETF,JULZ,53656F664,5827220.97,225000.000,25.90,0.24,0.92,25.91,0.24,0.93,0.04,07/29/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5039303.95,175000.000,28.80,0.39,1.39,28.79,0.37,1.31,-0.02,07/29/2020,0.52
