Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/02/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,33.577101,688330.57,8.29%,8300857.50,325000,13,
10/02/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,17.968466,-492335.97,-5.93%,8300857.50,325000,13,
10/02/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.969681,8110540.22,97.71%,8300857.50,325000,13,
10/02/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-6214.87,1.000000,-6214.87,-0.07%,8300857.50,325000,13,Y
10/02/2020,ECOZ,AAPL,037833100,APPLE INC,1548.00,116.790000,180790.92,2.89%,6258040.00,200000,8,
10/02/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,87.140000,32851.78,0.52%,6258040.00,200000,8,
10/02/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,95.360000,84775.04,1.35%,6258040.00,200000,8,
10/02/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,108.640000,138298.72,2.21%,6258040.00,200000,8,
10/02/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,200.00,225.180000,45036.00,0.72%,6258040.00,200000,8,
10/02/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,499.510000,121380.93,1.94%,6258040.00,200000,8,
10/02/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,92.260000,26109.58,0.42%,6258040.00,200000,8,
10/02/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,255.390000,46991.76,0.75%,6258040.00,200000,8,
10/02/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3221.260000,206160.64,3.29%,6258040.00,200000,8,
10/02/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,101.330000,45902.49,0.73%,6258040.00,200000,8,
10/02/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,79.720000,54289.32,0.87%,6258040.00,200000,8,
10/02/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1742.980000,74948.14,1.20%,6258040.00,200000,8,
10/02/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,567.910000,77235.76,1.23%,6258040.00,200000,8,
10/02/2020,ECOZ,BLL,058498106,BALL CORP,529.00,82.600000,43695.40,0.70%,6258040.00,200000,8,
10/02/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,59.820000,37028.58,0.59%,6258040.00,200000,8,
10/02/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,170.600000,123173.20,1.97%,6258040.00,200000,8,
10/02/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,46.080000,23500.80,0.38%,6258040.00,200000,8,
10/02/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,47.400000,18059.40,0.29%,6258040.00,200000,8,
10/02/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,77.060000,54866.72,0.88%,6258040.00,200000,8,
10/02/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,211.650000,47409.60,0.76%,6258040.00,200000,8,
10/02/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,358.460000,112197.98,1.79%,6258040.00,200000,8,
10/02/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,253.450000,72993.60,1.17%,6258040.00,200000,8,
10/02/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,139.200000,69321.60,1.11%,6258040.00,200000,8,
10/02/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,123.310000,132804.87,2.12%,6258040.00,200000,8,
