Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11008996.39,325000.000,33.87,-0.53,-1.53,33.87,-0.54,-1.56,-0.02,07/16/2020,0.31
TrueShares Structured Outcome July ETF,JULZ,53656F664,5766613.44,225000.000,25.63,-0.07,-0.26,25.65,-0.07,-0.29,0.09,07/16/2020,0.40
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,4976501.58,175000.000,28.44,-0.16,-0.55,28.45,-0.15,-0.52,0.04,07/16/2020,0.37
