Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,11434495.03,325000.000,35.18,0.52,1.51,35.17,0.56,1.61,-0.03,07/27/2020,0.41
TrueShares Structured Outcome July ETF,JULZ,53656F664,5800667.31,225000.000,25.78,0.15,0.57,25.79,0.15,0.58,0.04,07/27/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5026116.09,175000.000,28.72,0.33,1.16,28.73,0.33,1.18,0.02,07/27/2020,0.50
