Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,12138790.77,475000.000,25.56,0.24,0.95,25.51,0.29,1.15,-0.19,11/13/2020,0.42
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3925317.19,150000.000,26.17,0.27,1.04,26.17,0.30,1.15,0.01,11/13/2020,0.45
TrueShares Structured Outcome November ETF,NVMZ,53656F680,2662703.90,100000.000,26.63,0.28,1.05,26.62,0.31,1.17,-0.02,11/13/2020,0.38
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,18401307.48,450000.000,40.89,0.05,0.13,40.96,0.17,0.42,0.16,11/13/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6309197.31,225000.000,28.04,0.28,1.03,28.06,0.34,1.22,0.07,11/13/2020,0.52
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6461125.23,200000.000,32.31,0.23,0.70,32.30,0.24,0.76,-0.01,11/13/2020,0.13
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8705579.26,325000.000,26.79,0.29,1.09,26.77,0.31,1.18,-0.08,11/13/2020,0.44
