Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
04/06/2020,ECOZ,AAPL,037833100,APPLE INC,204.00,241.410000,49247.64,3.03%,1624792.50,75000,3,
04/06/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,219.00,73.370000,16068.03,0.99%,1624792.50,75000,3,
04/06/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,270.00,81.340000,21961.80,1.35%,1624792.50,75000,3,
04/06/2020,ECOZ,ABT,002824100,ABBOTT LABS,478.00,79.450000,37977.10,2.34%,1624792.50,75000,3,
04/06/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,75.00,152.150000,11411.25,0.70%,1624792.50,75000,3,
04/06/2020,ECOZ,ADBE,00724F101,ADOBE INC,69.00,293.610000,20259.09,1.25%,1624792.50,75000,3,
04/06/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,57.00,128.570000,7328.49,0.45%,1624792.50,75000,3,
04/06/2020,ECOZ,AFL,001055102,AFLAC INC,315.00,32.410000,10209.15,0.63%,1624792.50,75000,3,
04/06/2020,ECOZ,ALL,020002101,ALLSTATE CORP,213.00,85.960000,18309.48,1.13%,1624792.50,75000,3,
04/06/2020,ECOZ,AMGN,031162100,AMGEN INC,69.00,205.410000,14173.29,0.87%,1624792.50,75000,3,
04/06/2020,ECOZ,AMZN,023135106,AMAZON COM INC,23.00,1906.590000,43851.57,2.70%,1624792.50,75000,3,
04/06/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,63.00,132.220000,8329.86,0.51%,1624792.50,75000,3,
04/06/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,165.00,73.600000,12144.00,0.75%,1624792.50,75000,3,
04/06/2020,ECOZ,BAX,071813109,BAXTER INTL INC,387.00,81.420000,31509.54,1.94%,1624792.50,75000,3,
04/06/2020,ECOZ,BLK,09247X101,BLACKROCK INC,51.00,418.070000,21321.57,1.31%,1624792.50,75000,3,
04/06/2020,ECOZ,BLL,058498106,BALL CORP,258.00,62.170000,16039.86,0.99%,1624792.50,75000,3,
04/06/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,393.00,55.530000,21823.29,1.34%,1624792.50,75000,3,
04/06/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,174.00,59.910000,10424.34,0.64%,1624792.50,75000,3,
04/06/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,276.00,89.620000,24735.12,1.52%,1624792.50,75000,3,
04/06/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,330.00,35.500000,11715.00,0.72%,1624792.50,75000,3,
