Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/29/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,31.909353,654141.73,7.93%,8251815.00,325000,13,
09/29/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,18.520077,-507450.10,-6.15%,8251815.00,325000,13,
09/29/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.966389,8110273.14,98.28%,8251815.00,325000,13,
09/29/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-5327.86,1.000000,-5327.86,-0.06%,8251815.00,325000,13,Y
09/29/2020,ECOZ,AAPL,037833100,APPLE INC,1548.00,114.960000,177958.08,2.91%,6118520.00,200000,8,
09/29/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,87.280000,32904.56,0.54%,6118520.00,200000,8,
09/29/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,97.580000,86748.62,1.42%,6118520.00,200000,8,
09/29/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,104.440000,132952.12,2.17%,6118520.00,200000,8,
09/29/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,200.00,222.780000,44556.00,0.73%,6118520.00,200000,8,
09/29/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,488.510000,118707.93,1.94%,6118520.00,200000,8,
09/29/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,93.220000,26381.26,0.43%,6118520.00,200000,8,
09/29/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,247.030000,45453.52,0.74%,6118520.00,200000,8,
09/29/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3174.050000,203139.20,3.32%,6118520.00,200000,8,
