Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
07/23/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,389.090000,152523.28,3.00%,5088930.00,175000,7,
07/23/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,97.700000,49924.70,0.98%,5088930.00,175000,7,
07/23/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,103.810000,65400.30,1.29%,5088930.00,175000,7,
07/23/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,100.190000,111611.66,2.19%,5088930.00,175000,7,
07/23/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,224.230000,39240.25,0.77%,5088930.00,175000,7,
07/23/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,445.050000,94795.65,1.86%,5088930.00,175000,7,
07/23/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,93.520000,23192.96,0.46%,5088930.00,175000,7,
07/23/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,256.980000,41373.78,0.81%,5088930.00,175000,7,
07/23/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3099.910000,173594.96,3.41%,5088930.00,175000,7,
07/23/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,96.540000,38326.38,0.75%,5088930.00,175000,7,
07/23/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,89.200000,80547.60,1.58%,5088930.00,175000,7,
07/23/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1720.540000,65380.52,1.28%,5088930.00,175000,7,
07/23/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,582.540000,69322.26,1.36%,5088930.00,175000,7,
07/23/2020,ECOZ,BLL,058498106,BALL CORP,602.00,73.180000,44054.36,0.87%,5088930.00,175000,7,
07/23/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,59.850000,45426.15,0.89%,5088930.00,175000,7,
07/23/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,130.570000,82520.24,1.62%,5088930.00,175000,7,
07/23/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,334.00,91.650000,30611.10,0.60%,5088930.00,175000,7,
07/23/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,44.360000,34157.20,0.67%,5088930.00,175000,7,
07/23/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,74.140000,46189.22,0.91%,5088930.00,175000,7,
07/23/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,227.550000,80097.60,1.57%,5088930.00,175000,7,
07/23/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,328.300000,89954.20,1.77%,5088930.00,175000,7,
07/23/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,191.310000,48210.12,0.95%,5088930.00,175000,7,
07/23/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,167.150000,106474.55,2.09%,5088930.00,175000,7,
07/23/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,119.030000,87487.05,1.72%,5088930.00,175000,7,
07/23/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,138.300000,88097.10,1.73%,5088930.00,175000,7,
07/23/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,56.710000,44063.67,0.87%,5088930.00,175000,7,
07/23/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,62.080000,109012.48,2.14%,5088930.00,175000,7,
07/23/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,89.630000,65250.64,1.28%,5088930.00,175000,7,
07/23/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,76.250000,40107.50,0.79%,5088930.00,175000,7,
07/23/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1564.850000,153355.30,3.01%,5088930.00,175000,7,
07/23/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,206.000000,38934.00,0.77%,5088930.00,175000,7,
07/23/2020,ECOZ,GWW,384802104,GRAINGER W W INC,308.00,338.950000,104396.60,2.05%,5088930.00,175000,7,
