Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,3067141.64,100000.000,30.67,-0.64,-2.05,31.07,-0.28,-0.89,1.28,05/26/2020,0.57
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,2604039.16,100000.000,26.04,0.12,0.48,26.06,0.12,0.48,0.09,05/26/2020,0.35
