Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/23/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,29.523315,605227.96,7.40%,8174367.50,325000,13,
09/23/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,19.604436,-537161.55,-6.57%,8174367.50,325000,13,
09/23/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.968250,8110424.12,99.22%,8174367.50,325000,13,
09/23/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-4299.44,1.000000,-4299.44,-0.05%,8174367.50,325000,13,Y
09/23/2020,ECOZ,AAPL,037833100,APPLE INC,1548.00,111.810000,173081.88,2.87%,6025860.00,200000,8,
09/23/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,88.600000,33402.20,0.55%,6025860.00,200000,8,
09/23/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,95.260000,84686.14,1.41%,6025860.00,200000,8,
09/23/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,104.800000,133410.40,2.21%,6025860.00,200000,8,
09/23/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,200.00,236.920000,47384.00,0.79%,6025860.00,200000,8,
09/23/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,486.780000,118287.54,1.96%,6025860.00,200000,8,
09/23/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,92.340000,26132.22,0.43%,6025860.00,200000,8,
09/23/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,247.500000,45540.00,0.76%,6025860.00,200000,8,
09/23/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3128.990000,200255.36,3.32%,6025860.00,200000,8,
09/23/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,98.480000,44611.44,0.74%,6025860.00,200000,8,
09/23/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,79.050000,53833.05,0.89%,6025860.00,200000,8,
09/23/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1674.000000,71982.00,1.19%,6025860.00,200000,8,
09/23/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,550.800000,74908.80,1.24%,6025860.00,200000,8,
09/23/2020,ECOZ,BLL,058498106,BALL CORP,529.00,81.580000,43155.82,0.72%,6025860.00,200000,8,
09/23/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,58.760000,36372.44,0.60%,6025860.00,200000,8,
09/23/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,153.820000,111058.04,1.84%,6025860.00,200000,8,
09/23/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,47.080000,24010.80,0.40%,6025860.00,200000,8,
09/23/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,46.010000,17529.81,0.29%,6025860.00,200000,8,
09/23/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,76.070000,54161.84,0.90%,6025860.00,200000,8,
09/23/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,212.380000,47573.12,0.79%,6025860.00,200000,8,
09/23/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,344.450000,107812.85,1.79%,6025860.00,200000,8,
09/23/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,247.780000,71360.64,1.18%,6025860.00,200000,8,
09/23/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,137.200000,68325.60,1.13%,6025860.00,200000,8,
09/23/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,127.210000,137005.17,2.27%,6025860.00,200000,8,
09/23/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,131.020000,104553.96,1.74%,6025860.00,200000,8,
09/23/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,72.230000,144893.38,2.40%,6025860.00,200000,8,
09/23/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,78.980000,65711.36,1.09%,6025860.00,200000,8,
09/23/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,89.160000,45917.40,0.76%,6025860.00,200000,8,
09/23/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,63.400000,38103.40,0.63%,6025860.00,200000,8,
09/23/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,112.00,1459.820000,163499.84,2.71%,6025860.00,200000,8,
09/23/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,27.00,191.620000,5173.74,0.09%,6025860.00,200000,8,
09/23/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,343.680000,106197.12,1.76%,6025860.00,200000,8,
09/23/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,273.310000,63954.54,1.06%,6025860.00,200000,8,
09/23/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,119.840000,52130.40,0.87%,6025860.00,200000,8,
09/23/2020,ECOZ,INTU,461202103,INTUIT,184.00,317.280000,58379.52,0.97%,6025860.00,200000,8,
09/23/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,27.190000,28522.31,0.47%,6025860.00,200000,8,
09/23/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,193.090000,41707.44,0.69%,6025860.00,200000,8,
09/23/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,144.210000,38071.44,0.63%,6025860.00,200000,8,
