Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/06/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,34.970940,716904.27,8.58%,8352792.50,325000,13,
10/06/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,17.092111,-468323.84,-5.61%,8352792.50,325000,13,
10/06/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.970708,8110623.54,97.10%,8352792.50,325000,13,
10/06/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-6591.78,1.000000,-6591.78,-0.08%,8352792.50,325000,13,Y
10/06/2020,ECOZ,AAPL,037833100,APPLE INC,1548.00,116.500000,180342.00,2.85%,6322280.00,200000,8,
10/06/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,87.930000,33149.61,0.52%,6322280.00,200000,8,
10/06/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,96.390000,85690.71,1.36%,6322280.00,200000,8,
10/06/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,108.560000,138196.88,2.19%,6322280.00,200000,8,
10/06/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,200.00,223.490000,44698.00,0.71%,6322280.00,200000,8,
10/06/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,486.470000,118212.21,1.87%,6322280.00,200000,8,
10/06/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,93.680000,26511.44,0.42%,6322280.00,200000,8,
10/06/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,256.010000,47105.84,0.75%,6322280.00,200000,8,
10/06/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3199.200000,204748.80,3.24%,6322280.00,200000,8,
10/06/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,103.890000,47062.17,0.74%,6322280.00,200000,8,
10/06/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,80.570000,54868.17,0.87%,6322280.00,200000,8,
10/06/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1706.790000,73391.97,1.16%,6322280.00,200000,8,
10/06/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,580.980000,79013.28,1.25%,6322280.00,200000,8,
10/06/2020,ECOZ,BLL,058498106,BALL CORP,529.00,85.370000,45160.73,0.71%,6322280.00,200000,8,
10/06/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,59.200000,36644.80,0.58%,6322280.00,200000,8,
10/06/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,175.490000,126703.78,2.00%,6322280.00,200000,8,
10/06/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,47.150000,24046.50,0.38%,6322280.00,200000,8,
10/06/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,48.610000,18520.41,0.29%,6322280.00,200000,8,
10/06/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,78.420000,55835.04,0.88%,6322280.00,200000,8,
10/06/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,209.110000,46840.64,0.74%,6322280.00,200000,8,
10/06/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,358.580000,112235.54,1.78%,6322280.00,200000,8,
10/06/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,251.530000,72440.64,1.15%,6322280.00,200000,8,
10/06/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,135.630000,67543.74,1.07%,6322280.00,200000,8,
10/06/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,123.370000,132869.49,2.10%,6322280.00,200000,8,
10/06/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,130.720000,104314.56,1.65%,6322280.00,200000,8,
10/06/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,98.050000,196688.30,3.11%,6322280.00,200000,8,
10/06/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,89.490000,74455.68,1.18%,6322280.00,200000,8,
10/06/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,91.090000,46911.35,0.74%,6322280.00,200000,8,
10/06/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,63.600000,38223.60,0.60%,6322280.00,200000,8,
10/06/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,112.00,1482.830000,166076.96,2.63%,6322280.00,200000,8,
10/06/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,27.00,201.800000,5448.60,0.09%,6322280.00,200000,8,
10/06/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,371.160000,114688.44,1.81%,6322280.00,200000,8,
10/06/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,282.100000,66011.40,1.04%,6322280.00,200000,8,
10/06/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,118.360000,51486.60,0.81%,6322280.00,200000,8,
10/06/2020,ECOZ,INTU,461202103,INTUIT,184.00,331.360000,60970.24,0.96%,6322280.00,200000,8,
10/06/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,27.350000,28690.15,0.45%,6322280.00,200000,8,
10/06/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,197.780000,42720.48,0.68%,6322280.00,200000,8,
10/06/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,148.230000,39132.72,0.62%,6322280.00,200000,8,
10/06/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,99.040000,90324.48,1.43%,6322280.00,200000,8,
10/06/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,342.230000,66392.62,1.05%,6322280.00,200000,8,
10/06/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,343.250000,123570.00,1.95%,6322280.00,200000,8,
10/06/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,295.180000,82650.40,1.31%,6322280.00,200000,8,
10/06/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,81.240000,36476.76,0.58%,6322280.00,200000,8,
10/06/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,351.310000,93097.15,1.47%,6322280.00,200000,8,
10/06/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,210.380000,198598.72,3.14%,6322280.00,200000,8,
10/06/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,124.870000,28345.49,0.45%,6322280.00,200000,8,
10/06/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,520.650000,104130.00,1.65%,6322280.00,200000,8,
10/06/2020,ECOZ,NKE,654106103,NIKE INC,918.00,127.910000,117421.38,1.86%,6322280.00,200000,8,
10/06/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,545.700000,130968.00,2.07%,6322280.00,200000,8,
10/06/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,137.930000,88275.20,1.40%,6322280.00,200000,8,
10/06/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,105.190000,104453.67,1.65%,6322280.00,200000,8,
10/06/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,196.850000,86220.30,1.36%,6322280.00,200000,8,
10/06/2020,ECOZ,QCOM,747525103,QUALCOMM INC,656.00,120.520000,79061.12,1.25%,6322280.00,200000,8,
10/06/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,154.00,605.080000,93182.32,1.47%,6322280.00,200000,8,
10/06/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,572.00,233.220000,133401.84,2.11%,6322280.00,200000,8,
10/06/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,1264.00,88.470000,111826.08,1.77%,6322280.00,200000,8,
10/06/2020,ECOZ,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,200.00,272.590000,54518.00,0.86%,6322280.00,200000,8,
10/06/2020,ECOZ,SJM,832696405,SMUCKER J M CO,38.00,117.380000,4460.44,0.07%,6322280.00,200000,8,
10/06/2020,ECOZ,SPGI,78409V104,S&P Global Inc,232.00,364.970000,84673.04,1.34%,6322280.00,200000,8,
10/06/2020,ECOZ,SQ,852234103,SQUARE INC,1235.00,180.920000,223436.20,3.53%,6322280.00,200000,8,
10/06/2020,ECOZ,SYY,871829107,SYSCO CORP,1324.00,63.540000,84126.96,1.33%,6322280.00,200000,8,
10/06/2020,ECOZ,TDOC,87918A105,TELADOC HEALTH INC,204.00,225.210000,45942.84,0.73%,6322280.00,200000,8,
10/06/2020,ECOZ,TGT,87612E106,TARGET CORP,384.00,161.490000,62012.16,0.98%,6322280.00,200000,8,
10/06/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,235.00,144.400000,33934.00,0.54%,6322280.00,200000,8,
10/06/2020,ECOZ,TSLA,88160R101,TESLA INC,403.00,425.680000,171549.04,2.71%,6322280.00,200000,8,
10/06/2020,ECOZ,TWTR,90184L102,TWITTER INC,1662.00,47.310000,78629.22,1.24%,6322280.00,200000,8,
10/06/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,3043.00,37.140000,113017.02,1.79%,6322280.00,200000,8,
10/06/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,288.00,318.150000,91627.20,1.45%,6322280.00,200000,8,
10/06/2020,ECOZ,UNP,907818108,UNION PAC CORP,153.00,201.320000,30801.96,0.49%,6322280.00,200000,8,
10/06/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,688.00,169.160000,116382.08,1.84%,6322280.00,200000,8,
