Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,643108.98,25000.000,25.72,-0.64,-2.44,25.99,-0.41,-1.54,1.04,04/28/2020,0.39
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2480041.70,100000.000,24.80,-0.23,-0.91,24.81,-0.31,-1.22,0.04,04/28/2020,0.41
