Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/22/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,34.959378,716667.25,8.52%,8410837.50,325000,13,
10/22/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,14.880502,-407725.75,-4.85%,8410837.50,325000,13,
10/22/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.978222,8111233.15,96.44%,8410837.50,325000,13,
10/22/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-9518.76,1.000000,-9518.76,-0.11%,8410837.50,325000,13,Y
10/22/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,116.870000,161631.21,2.54%,6351700.00,200000,8,
10/22/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,82.890000,31249.53,0.49%,6351700.00,200000,8,
10/22/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,97.730000,86881.97,1.37%,6351700.00,200000,8,
10/22/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,105.930000,134848.89,2.12%,6351700.00,200000,8,
10/22/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,233.100000,33333.30,0.52%,6351700.00,200000,8,
10/22/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,495.960000,120518.28,1.90%,6351700.00,200000,8,
10/22/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,90.760000,25685.08,0.40%,6351700.00,200000,8,
10/22/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,228.970000,42130.48,0.66%,6351700.00,200000,8,
10/22/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3184.940000,203836.16,3.21%,6351700.00,200000,8,
10/22/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,101.430000,45947.79,0.72%,6351700.00,200000,8,
10/22/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,81.740000,55664.94,0.88%,6351700.00,200000,8,
10/22/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1702.030000,73187.29,1.15%,6351700.00,200000,8,
10/22/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,634.990000,86358.64,1.36%,6351700.00,200000,8,
10/22/2020,ECOZ,BLL,058498106,BALL CORP,529.00,92.780000,49080.62,0.77%,6351700.00,200000,8,
10/22/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,60.030000,37158.57,0.59%,6351700.00,200000,8,
10/22/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,177.910000,128451.02,2.02%,6351700.00,200000,8,
10/22/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,47.830000,24393.30,0.38%,6351700.00,200000,8,
10/22/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,47.050000,17926.05,0.28%,6351700.00,200000,8,
10/22/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,79.760000,56789.12,0.89%,6351700.00,200000,8,
10/22/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,211.350000,47342.40,0.75%,6351700.00,200000,8,
10/22/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,377.820000,118257.66,1.86%,6351700.00,200000,8,
10/22/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,254.230000,73218.24,1.15%,6351700.00,200000,8,
10/22/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,136.360000,67907.28,1.07%,6351700.00,200000,8,
10/22/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,126.630000,136380.51,2.15%,6351700.00,200000,8,
10/22/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,127.650000,101864.70,1.60%,6351700.00,200000,8,
10/22/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,101.530000,203669.18,3.21%,6351700.00,200000,8,
10/22/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,92.080000,76610.56,1.21%,6351700.00,200000,8,
10/22/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,93.780000,48296.70,0.76%,6351700.00,200000,8,
10/22/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,60.210000,36186.21,0.57%,6351700.00,200000,8,
10/22/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1585.990000,157013.01,2.47%,6351700.00,200000,8,
10/22/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,373.440000,115392.96,1.82%,6351700.00,200000,8,
10/22/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,284.510000,66575.34,1.05%,6351700.00,200000,8,
10/22/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,110.450000,48045.75,0.76%,6351700.00,200000,8,
10/22/2020,ECOZ,INTU,461202103,INTUIT,184.00,332.790000,61233.36,0.96%,6351700.00,200000,8,
10/22/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,27.380000,28721.62,0.45%,6351700.00,200000,8,
10/22/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,202.650000,43772.40,0.69%,6351700.00,200000,8,
10/22/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,143.930000,37997.52,0.60%,6351700.00,200000,8,
10/22/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,99.370000,90625.44,1.43%,6351700.00,200000,8,
10/22/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,366.620000,71124.28,1.12%,6351700.00,200000,8,
10/22/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,333.420000,120031.20,1.89%,6351700.00,200000,8,
10/22/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,277.160000,77604.80,1.22%,6351700.00,200000,8,
10/22/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,78.070000,35053.43,0.55%,6351700.00,200000,8,
10/22/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,350.010000,92752.65,1.46%,6351700.00,200000,8,
10/22/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,214.800000,202771.20,3.19%,6351700.00,200000,8,
10/22/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,132.370000,30047.99,0.47%,6351700.00,200000,8,
10/22/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,489.050000,97810.00,1.54%,6351700.00,200000,8,
10/22/2020,ECOZ,NKE,654106103,NIKE INC,1016.00,129.430000,131500.88,2.07%,6351700.00,200000,8,
10/22/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,540.990000,129837.60,2.04%,6351700.00,200000,8,
10/22/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,139.600000,89344.00,1.41%,6351700.00,200000,8,
10/22/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,102.650000,101931.45,1.60%,6351700.00,200000,8,
10/22/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,213.070000,93324.66,1.47%,6351700.00,200000,8,
