Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,6750949.91,200000.000,33.75,0.00,-0.01,33.86,0.07,0.22,0.31,06/23/2020,0.34
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,3420538.67,125000.000,27.36,0.07,0.27,27.80,0.47,1.72,1.59,06/23/2020,0.37
