Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,10977391.26,450000.000,24.39,0.14,0.59,24.37,0.04,0.16,-0.11,10/01/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,2500000.00,100000.000,25.00,0.00,0.00,25.01,0.01,0.04,0.04,10/01/2020,0.08
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,15991856.82,400000.000,39.98,0.70,1.78,39.98,0.64,1.62,-0.01,10/01/2020,0.33
TrueShares Structured Outcome July ETF,JULZ,53656F664,6020617.12,225000.000,26.76,0.14,0.54,26.72,0.04,0.16,-0.13,10/01/2020,0.49
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6258038.89,200000.000,31.29,0.41,1.32,31.28,0.33,1.07,-0.04,10/01/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8300842.50,325000.000,25.54,0.15,0.60,25.56,0.06,0.25,0.06,10/01/2020,0.39
