Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12602559.41,325000.000,38.78,1.29,3.44,38.83,1.34,3.57,0.13,08/26/2020,0.27
TrueShares Structured Outcome July ETF,JULZ,53656F664,6145244.81,225000.000,27.31,0.23,0.83,27.33,0.23,0.86,0.08,08/26/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5453810.94,175000.000,31.16,0.43,1.41,31.17,0.45,1.46,0.02,08/26/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,9125151.59,350000.000,26.07,0.21,0.82,26.11,0.22,0.86,0.14,08/26/2020,0.39
