Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/21/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,221.00,32.191820,711439.22,7.97%,8926505.00,350000,14,
08/21/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-295.00,17.593449,-519006.75,-5.81%,8926505.00,350000,14,
08/21/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8740000.00,99.951111,8735727.10,97.86%,8926505.00,350000,14,
08/21/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-2232.64,1.000000,-2232.64,-0.03%,8926505.00,350000,14,Y
08/21/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,473.100000,185455.20,3.49%,5312072.50,175000,7,
08/21/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,95.200000,48647.20,0.92%,5312072.50,175000,7,
08/21/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,99.040000,77053.12,1.45%,5312072.50,175000,7,
08/21/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,101.630000,113215.82,2.13%,5312072.50,175000,7,
08/21/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,236.610000,41406.75,0.78%,5312072.50,175000,7,
08/21/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,478.480000,101916.24,1.92%,5312072.50,175000,7,
08/21/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,95.360000,23649.28,0.45%,5312072.50,175000,7,
08/21/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,238.730000,38435.53,0.72%,5312072.50,175000,7,
08/21/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3297.370000,184652.72,3.48%,5312072.50,175000,7,
08/21/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,96.720000,38397.84,0.72%,5312072.50,175000,7,
08/21/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,82.890000,49402.44,0.93%,5312072.50,175000,7,
08/21/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1768.690000,67210.22,1.27%,5312072.50,175000,7,
08/21/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,583.360000,69419.84,1.31%,5312072.50,175000,7,
08/21/2020,ECOZ,BLL,058498106,BALL CORP,602.00,75.760000,45607.52,0.86%,5312072.50,175000,7,
08/21/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,62.220000,33723.24,0.63%,5312072.50,175000,7,
08/21/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,127.920000,80845.44,1.52%,5312072.50,175000,7,
08/21/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,50.160000,22421.52,0.42%,5312072.50,175000,7,
08/21/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,44.080000,14722.72,0.28%,5312072.50,175000,7,
08/21/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,78.250000,48749.75,0.92%,5312072.50,175000,7,
08/21/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,228.300000,80361.60,1.51%,5312072.50,175000,7,
08/21/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,340.870000,93398.38,1.76%,5312072.50,175000,7,
08/21/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,209.510000,52796.52,0.99%,5312072.50,175000,7,
08/21/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,436.00,141.510000,61698.36,1.16%,5312072.50,175000,7,
08/21/2020,ECOZ,DIS,254687106,DISNEY WALT CO,943.00,128.120000,120817.16,2.27%,5312072.50,175000,7,
08/21/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,143.480000,91396.76,1.72%,5312072.50,175000,7,
08/21/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,51.240000,39813.48,0.75%,5312072.50,175000,7,
08/21/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,73.090000,128346.04,2.42%,5312072.50,175000,7,
08/21/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,85.670000,62367.76,1.17%,5312072.50,175000,7,
08/21/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,327.00,86.860000,28403.22,0.53%,5312072.50,175000,7,
08/21/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,66.050000,34742.30,0.65%,5312072.50,175000,7,
