Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,3017496.04,100000.000,30.18,0.57,1.92,30.64,0.91,3.06,1.53,05/19/2020,0.52
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,2579059.56,100000.000,25.79,-0.19,-0.73,25.88,-0.16,-0.62,0.34,05/19/2020,0.36
