Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/09/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,36.683714,752016.14,8.91%,8435667.50,325000,13,
10/09/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,15.338482,-420274.41,-4.98%,8435667.50,325000,13,
10/09/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.973792,8110873.74,96.15%,8435667.50,325000,13,
10/09/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-7494.24,1.000000,-7494.24,-0.09%,8435667.50,325000,13,Y
10/09/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,114.970000,159003.51,2.48%,6400100.00,200000,8,
10/09/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,87.340000,32927.18,0.51%,6400100.00,200000,8,
10/09/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,98.490000,87557.61,1.37%,6400100.00,200000,8,
10/09/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,108.540000,138171.42,2.16%,6400100.00,200000,8,
10/09/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,224.730000,32136.39,0.50%,6400100.00,200000,8,
10/09/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,490.840000,119274.12,1.86%,6400100.00,200000,8,
10/09/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,93.580000,26483.14,0.41%,6400100.00,200000,8,
10/09/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,240.090000,44176.56,0.69%,6400100.00,200000,8,
10/09/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3190.550000,204195.20,3.19%,6400100.00,200000,8,
10/09/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,106.060000,48045.18,0.75%,6400100.00,200000,8,
10/09/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,78.850000,53696.85,0.84%,6400100.00,200000,8,
10/09/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1788.810000,76918.83,1.20%,6400100.00,200000,8,
10/09/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,604.440000,82203.84,1.28%,6400100.00,200000,8,
10/09/2020,ECOZ,BLL,058498106,BALL CORP,529.00,89.000000,47081.00,0.74%,6400100.00,200000,8,
10/09/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,61.620000,38142.78,0.60%,6400100.00,200000,8,
10/09/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,193.380000,139620.36,2.18%,6400100.00,200000,8,
10/09/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,48.680000,24826.80,0.39%,6400100.00,200000,8,
10/09/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,50.990000,19427.19,0.30%,6400100.00,200000,8,
10/09/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,78.740000,56062.88,0.88%,6400100.00,200000,8,
10/09/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,212.860000,47680.64,0.74%,6400100.00,200000,8,
10/09/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,365.090000,114273.17,1.79%,6400100.00,200000,8,
10/09/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,260.220000,74943.36,1.17%,6400100.00,200000,8,
10/09/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,135.510000,67483.98,1.05%,6400100.00,200000,8,
10/09/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,123.090000,132567.93,2.07%,6400100.00,200000,8,
10/09/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,125.990000,100540.02,1.57%,6400100.00,200000,8,
10/09/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,105.500000,211633.00,3.31%,6400100.00,200000,8,
10/09/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,92.430000,76901.76,1.20%,6400100.00,200000,8,
10/09/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,91.660000,47204.90,0.74%,6400100.00,200000,8,
10/09/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,63.320000,38055.32,0.59%,6400100.00,200000,8,
10/09/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1483.430000,146859.57,2.29%,6400100.00,200000,8,
10/09/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,385.990000,119270.91,1.86%,6400100.00,200000,8,
10/09/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,284.520000,66577.68,1.04%,6400100.00,200000,8,
10/09/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,116.200000,50547.00,0.79%,6400100.00,200000,8,
10/09/2020,ECOZ,INTU,461202103,INTUIT,184.00,334.990000,61638.16,0.96%,6400100.00,200000,8,
10/09/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,28.240000,29623.76,0.46%,6400100.00,200000,8,
10/09/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,200.980000,43411.68,0.68%,6400100.00,200000,8,
10/09/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,148.890000,39306.96,0.61%,6400100.00,200000,8,
10/09/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,101.780000,92823.36,1.45%,6400100.00,200000,8,
10/09/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,355.430000,68953.42,1.08%,6400100.00,200000,8,
10/09/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,345.150000,124254.00,1.94%,6400100.00,200000,8,
10/09/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,292.140000,81799.20,1.28%,6400100.00,200000,8,
10/09/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,80.480000,36135.52,0.56%,6400100.00,200000,8,
10/09/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,346.400000,91796.00,1.43%,6400100.00,200000,8,
