Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11242276.56,450000.000,24.98,-0.03,-0.10,24.95,-0.06,-0.25,-0.11,10/15/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3836014.48,150000.000,25.57,-0.01,-0.02,25.56,-0.08,-0.30,-0.04,10/15/2020,0.39
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,17742296.57,425000.000,41.75,-0.26,-0.61,41.77,-0.30,-0.70,0.06,10/15/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6167854.49,225000.000,27.41,-0.02,-0.09,27.40,-0.06,-0.22,-0.06,10/15/2020,0.50
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6492364.78,200000.000,32.46,-0.10,-0.29,32.46,-0.13,-0.39,-0.01,10/15/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8503732.23,325000.000,26.17,-0.03,-0.12,26.16,-0.06,-0.23,-0.03,10/15/2020,0.39
