Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,12183434.18,325000.000,37.49,0.52,1.40,37.49,0.50,1.35,0.01,08/25/2020,0.27
TrueShares Structured Outcome July ETF,JULZ,53656F664,6094603.78,225000.000,27.09,0.08,0.28,27.10,0.10,0.37,0.05,08/25/2020,0.39
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5377890.31,175000.000,30.73,0.18,0.57,30.72,0.20,0.65,-0.03,08/25/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,9051114.36,350000.000,25.86,0.07,0.26,25.88,0.09,0.37,0.09,08/25/2020,0.39
