Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
03/19/2020,ECOZ,AAPL,037833100,APPLE INC,272.00,246.670000,67094.24,3.21%,2092560.00,100000,4,
03/19/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,71.030000,20740.76,0.99%,2092560.00,100000,4,
03/19/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,84.970000,30589.20,1.46%,2092560.00,100000,4,
03/19/2020,ECOZ,ABT,002824100,ABBOTT LABS,552.00,79.260000,43751.52,2.09%,2092560.00,100000,4,
03/19/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,151.150000,15115.00,0.72%,2092560.00,100000,4,
03/19/2020,ECOZ,ADBE,00724F101,ADOBE INC,92.00,294.610000,27104.12,1.30%,2092560.00,100000,4,
03/19/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,76.00,117.600000,8937.60,0.43%,2092560.00,100000,4,
03/19/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,25.270000,10613.40,0.51%,2092560.00,100000,4,
03/19/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,75.550000,21456.20,1.03%,2092560.00,100000,4,
03/19/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,204.880000,18848.96,0.90%,2092560.00,100000,4,
03/19/2020,ECOZ,AMZN,023135106,AMAZON COM INC,24.00,1830.000000,43920.00,2.10%,2092560.00,100000,4,
03/19/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,84.00,153.880000,12925.92,0.62%,2092560.00,100000,4,
03/19/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,73.750000,16225.00,0.78%,2092560.00,100000,4,
03/19/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,84.590000,43648.44,2.09%,2092560.00,100000,4,
03/19/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,373.360000,25388.48,1.21%,2092560.00,100000,4,
03/19/2020,ECOZ,BLL,058498106,BALL CORP,344.00,64.450000,22170.80,1.06%,2092560.00,100000,4,
03/19/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,50.240000,26325.76,1.26%,2092560.00,100000,4,
03/19/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,54.020000,12532.64,0.60%,2092560.00,100000,4,
03/19/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,368.00,75.850000,27912.80,1.33%,2092560.00,100000,4,
03/19/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,35.520000,15628.80,0.75%,2092560.00,100000,4,
03/19/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,67.690000,24097.64,1.15%,2092560.00,100000,4,
