Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,546290.31,25000.000,21.85,-0.05,-0.23,21.95,-0.45,-1.99,0.45,04/02/2020,0.90
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,1649919.24,75000.000,22.00,0.45,2.07,22.00,0.20,0.91,0.00,04/02/2020,0.79
