Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
03/17/2020,ECOZ,AAPL,037833100,APPLE INC,272.00,242.210000,65881.12,3.18%,2070070.00,100000,4,
03/17/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,74.270000,21686.84,1.05%,2070070.00,100000,4,
03/17/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,80.500000,28980.00,1.40%,2070070.00,100000,4,
03/17/2020,ECOZ,ABT,002824100,ABBOTT LABS,552.00,73.660000,40660.32,1.96%,2070070.00,100000,4,
03/17/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,152.540000,15254.00,0.74%,2070070.00,100000,4,
03/17/2020,ECOZ,ADBE,00724F101,ADOBE INC,92.00,286.030000,26314.76,1.27%,2070070.00,100000,4,
03/17/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,76.00,122.460000,9306.96,0.45%,2070070.00,100000,4,
03/17/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,28.990000,12175.80,0.59%,2070070.00,100000,4,
03/17/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,84.980000,24134.32,1.17%,2070070.00,100000,4,
03/17/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,188.680000,17358.56,0.84%,2070070.00,100000,4,
03/17/2020,ECOZ,AMZN,023135106,AMAZON COM INC,24.00,1689.150000,40539.60,1.96%,2070070.00,100000,4,
03/17/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,84.00,163.470000,13731.48,0.66%,2070070.00,100000,4,
03/17/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,85.870000,18891.40,0.91%,2070070.00,100000,4,
03/17/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,71.570000,36930.12,1.78%,2070070.00,100000,4,
03/17/2020,ECOZ,BKNG,09857L108,BOOKING HLDGS INC,28.00,1289.670000,36110.76,1.74%,2070070.00,100000,4,
03/17/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,357.280000,24295.04,1.17%,2070070.00,100000,4,
03/17/2020,ECOZ,BLL,058498106,BALL CORP,344.00,58.430000,20099.92,0.97%,2070070.00,100000,4,
03/17/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,51.110000,26781.64,1.29%,2070070.00,100000,4,
03/17/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,61.550000,14279.60,0.69%,2070070.00,100000,4,
03/17/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,368.00,82.700000,30433.60,1.47%,2070070.00,100000,4,
03/17/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,38.400000,16896.00,0.82%,2070070.00,100000,4,
03/17/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,62.340000,22193.04,1.07%,2070070.00,100000,4,
03/17/2020,ECOZ,CLX,189054109,CLOROX CO DEL,148.00,174.690000,25854.12,1.25%,2070070.00,100000,4,
