Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,3073251.55,100000.000,30.73,0.56,1.85,30.71,0.07,0.23,-0.08,05/20/2020,0.56
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,2616170.29,100000.000,26.16,0.37,1.44,26.19,0.31,1.21,0.11,05/20/2020,0.36
