Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/09/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,38.290522,784955.70,9.17%,8560077.50,325000,13,
11/09/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,11.820554,-323883.18,-3.78%,8560077.50,325000,13,
11/09/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8107000.00,99.982593,8105588.81,94.69%,8560077.50,325000,13,
11/09/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-6768.57,1.000000,-6768.57,-0.08%,8560077.50,325000,13,Y
11/09/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,118.690000,164148.27,2.51%,6528140.00,200000,8,
11/09/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,92.850000,35004.45,0.54%,6528140.00,200000,8,
11/09/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,103.950000,92411.55,1.42%,6528140.00,200000,8,
11/09/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,114.420000,145656.66,2.23%,6528140.00,200000,8,
11/09/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,494.630000,120195.09,1.84%,6528140.00,200000,8,
11/09/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,91.150000,25795.45,0.40%,6528140.00,200000,8,
11/09/2020,ECOZ,AMD,007903107,ADVANCED MICRO DEVICES INC,801.00,85.880000,68789.88,1.05%,6528140.00,200000,8,
11/09/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,231.670000,42627.28,0.65%,6528140.00,200000,8,
11/09/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3311.370000,211927.68,3.25%,6528140.00,200000,8,
11/09/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,96.690000,43800.57,0.67%,6528140.00,200000,8,
11/09/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,78.930000,53751.33,0.82%,6528140.00,200000,8,
11/09/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1783.750000,76701.25,1.17%,6528140.00,200000,8,
11/09/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,654.900000,89066.40,1.36%,6528140.00,200000,8,
11/09/2020,ECOZ,BLL,058498106,BALL CORP,529.00,97.460000,51556.34,0.79%,6528140.00,200000,8,
11/09/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,63.800000,39492.20,0.60%,6528140.00,200000,8,
11/09/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,156.860000,113252.92,1.73%,6528140.00,200000,8,
11/09/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,52.640000,26846.40,0.41%,6528140.00,200000,8,
11/09/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,83.030000,59117.36,0.91%,6528140.00,200000,8,
11/09/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,218.080000,48849.92,0.75%,6528140.00,200000,8,
11/09/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,385.660000,120711.58,1.85%,6528140.00,200000,8,
11/09/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,260.150000,74923.20,1.15%,6528140.00,200000,8,
11/09/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,127.460000,137274.42,2.10%,6528140.00,200000,8,
11/09/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,119.190000,95113.62,1.46%,6528140.00,200000,8,
11/09/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,122.530000,245795.18,3.77%,6528140.00,200000,8,
11/09/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,92.780000,77192.96,1.18%,6528140.00,200000,8,
11/09/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,88.320000,45484.80,0.70%,6528140.00,200000,8,
11/09/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,59.070000,35501.07,0.54%,6528140.00,200000,8,
11/09/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1759.730000,174213.27,2.67%,6528140.00,200000,8,
11/09/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,390.630000,120704.67,1.85%,6528140.00,200000,8,
11/09/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,284.240000,66512.16,1.02%,6528140.00,200000,8,
11/09/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,108.560000,47223.60,0.72%,6528140.00,200000,8,
11/09/2020,ECOZ,INTU,461202103,INTUIT,184.00,352.260000,64815.84,0.99%,6528140.00,200000,8,
11/09/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,26.810000,28123.69,0.43%,6528140.00,200000,8,
11/09/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,209.420000,45234.72,0.69%,6528140.00,200000,8,
11/09/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,142.250000,37554.00,0.58%,6528140.00,200000,8,
11/09/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,102.960000,93899.52,1.44%,6528140.00,200000,8,
11/09/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,409.420000,79427.48,1.22%,6528140.00,200000,8,
11/09/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,313.640000,112910.40,1.73%,6528140.00,200000,8,
11/09/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,290.630000,81376.40,1.25%,6528140.00,200000,8,
