Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,1315449.31,50000.000,26.31,-0.13,-0.50,26.44,-0.14,-0.51,0.50,04/30/2020,0.39
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2505334.89,100000.000,25.05,-0.25,-0.98,25.08,-0.22,-0.89,0.12,04/30/2020,0.41
