Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,5555538.65,225000.000,24.69,-0.75,-2.96,24.71,-0.77,-3.02,0.08,09/03/2020,0.16
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,13306879.43,350000.000,38.02,-2.31,-5.72,37.84,-2.55,-6.31,-0.47,09/03/2020,0.28
TrueShares Structured Outcome July ETF,JULZ,53656F664,6108428.42,225000.000,27.15,-0.81,-2.90,27.17,-0.83,-2.96,0.08,09/03/2020,0.40
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5397594.74,175000.000,30.84,-1.28,-3.97,30.85,-1.29,-4.02,0.01,09/03/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,9710909.72,375000.000,25.90,-0.79,-2.95,25.90,-0.78,-2.93,0.03,09/03/2020,0.39
