Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
10/14/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,40.220965,824529.78,9.63%,8559882.50,325000,13,
10/14/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,13.409879,-367430.68,-4.29%,8559882.50,325000,13,
10/14/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.970924,8110641.06,94.75%,8559882.50,325000,13,
10/14/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-8042.39,1.000000,-8042.39,-0.09%,8559882.50,325000,13,Y
10/14/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,121.100000,167481.30,2.56%,6545460.00,200000,8,
10/14/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,86.650000,32667.05,0.50%,6545460.00,200000,8,
10/14/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,97.270000,86473.03,1.32%,6545460.00,200000,8,
10/14/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,108.010000,137496.73,2.10%,6545460.00,200000,8,
10/14/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,143.00,229.380000,32801.34,0.50%,6545460.00,200000,8,
10/14/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,514.310000,124977.33,1.91%,6545460.00,200000,8,
10/14/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,91.790000,25976.57,0.40%,6545460.00,200000,8,
10/14/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,239.340000,44038.56,0.67%,6545460.00,200000,8,
10/14/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3443.630000,220392.32,3.37%,6545460.00,200000,8,
10/14/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,105.010000,47569.53,0.73%,6545460.00,200000,8,
10/14/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,80.100000,54548.10,0.83%,6545460.00,200000,8,
10/14/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1780.970000,76581.71,1.17%,6545460.00,200000,8,
10/14/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,638.960000,86898.56,1.33%,6545460.00,200000,8,
10/14/2020,ECOZ,BLL,058498106,BALL CORP,529.00,90.260000,47747.54,0.73%,6545460.00,200000,8,
10/14/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,61.130000,37839.47,0.58%,6545460.00,200000,8,
10/14/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,187.620000,135461.64,2.07%,6545460.00,200000,8,
10/14/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,47.920000,24439.20,0.37%,6545460.00,200000,8,
10/14/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,49.050000,18688.05,0.29%,6545460.00,200000,8,
10/14/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,80.260000,57145.12,0.87%,6545460.00,200000,8,
10/14/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,221.170000,49542.08,0.76%,6545460.00,200000,8,
10/14/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,380.680000,119152.84,1.82%,6545460.00,200000,8,
10/14/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,266.830000,76847.04,1.17%,6545460.00,200000,8,
10/14/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,144.030000,71726.94,1.10%,6545460.00,200000,8,
10/14/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,128.960000,138889.92,2.12%,6545460.00,200000,8,
10/14/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,132.940000,106086.12,1.62%,6545460.00,200000,8,
10/14/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,106.650000,213939.90,3.27%,6545460.00,200000,8,
10/14/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,92.660000,77093.12,1.18%,6545460.00,200000,8,
