Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,12117485.96,475000.000,25.51,0.17,0.66,25.43,0.15,0.61,-0.33,11/11/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3916942.35,150000.000,26.11,0.15,0.59,26.09,0.16,0.62,-0.08,11/11/2020,0.44
TrueShares Structured Outcome November ETF,NVMZ,53656F680,2655271.24,100000.000,26.55,0.14,0.53,26.54,0.17,0.63,-0.04,11/11/2020,0.38
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,18140548.38,450000.000,40.31,1.02,2.60,40.28,1.05,2.68,-0.09,11/11/2020,0.33
TrueShares Structured Outcome July ETF,JULZ,53656F664,6294788.31,225000.000,27.98,0.17,0.61,27.97,0.17,0.63,-0.02,11/11/2020,0.52
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6475974.80,200000.000,32.38,0.52,1.64,32.36,0.53,1.66,-0.06,11/11/2020,0.13
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8685914.77,325000.000,26.73,0.16,0.58,26.68,0.16,0.62,-0.17,11/11/2020,0.44
