Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/20/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,42.841819,878257.29,10.09%,8707855.00,325000,13,
11/20/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,9.777701,-267909.01,-3.08%,8707855.00,325000,13,
11/20/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8107000.00,99.989458,8106145.36,93.09%,8707855.00,325000,13,
11/20/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-9202.45,1.000000,-9202.45,-0.11%,8707855.00,325000,13,Y
11/20/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,118.640000,164079.12,2.50%,6567660.00,200000,8,
11/20/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,99.670000,37575.59,0.57%,6567660.00,200000,8,
11/20/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,101.900000,90589.10,1.38%,6567660.00,200000,8,
11/20/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,111.000000,141303.00,2.15%,6567660.00,200000,8,
11/20/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,466.410000,113337.63,1.73%,6567660.00,200000,8,
11/20/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,100.370000,28404.71,0.43%,6567660.00,200000,8,
11/20/2020,ECOZ,AMD,007903107,ADVANCED MICRO DEVICES INC,801.00,85.540000,68517.54,1.04%,6567660.00,200000,8,
11/20/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,224.670000,41339.28,0.63%,6567660.00,200000,8,
11/20/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3117.020000,199489.28,3.04%,6567660.00,200000,8,
11/20/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,114.140000,51705.42,0.79%,6567660.00,200000,8,
11/20/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,78.880000,53717.28,0.82%,6567660.00,200000,8,
11/20/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,2010.970000,86471.71,1.32%,6567660.00,200000,8,
11/20/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,673.480000,91593.28,1.39%,6567660.00,200000,8,
11/20/2020,ECOZ,BLL,058498106,BALL CORP,529.00,97.910000,51794.39,0.79%,6567660.00,200000,8,
11/20/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,62.090000,38433.71,0.59%,6567660.00,200000,8,
11/20/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,137.420000,99217.24,1.51%,6567660.00,200000,8,
11/20/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,52.290000,26667.90,0.41%,6567660.00,200000,8,
11/20/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,85.380000,60790.56,0.93%,6567660.00,200000,8,
11/20/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,202.470000,45353.28,0.69%,6567660.00,200000,8,
11/20/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,383.540000,120048.02,1.83%,6567660.00,200000,8,
11/20/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,264.650000,76219.20,1.16%,6567660.00,200000,8,
11/20/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,141.720000,152632.44,2.32%,6567660.00,200000,8,
11/20/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,120.140000,95871.72,1.46%,6567660.00,200000,8,
11/20/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,128.890000,258553.34,3.94%,6567660.00,200000,8,
11/20/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,88.190000,73374.08,1.12%,6567660.00,200000,8,
11/20/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,90.280000,46494.20,0.71%,6567660.00,200000,8,
11/20/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,60.630000,36438.63,0.55%,6567660.00,200000,8,
11/20/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,99.00,1758.570000,174098.43,2.65%,6567660.00,200000,8,
11/20/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,422.860000,130663.74,1.99%,6567660.00,200000,8,
11/20/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,270.930000,63397.62,0.97%,6567660.00,200000,8,
11/20/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,111.950000,48698.25,0.74%,6567660.00,200000,8,
11/20/2020,ECOZ,INTU,461202103,INTUIT,184.00,361.440000,66504.96,1.01%,6567660.00,200000,8,
11/20/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,25.790000,27053.71,0.41%,6567660.00,200000,8,
11/20/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,206.890000,44688.24,0.68%,6567660.00,200000,8,
11/20/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,147.140000,38844.96,0.59%,6567660.00,200000,8,
11/20/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,115.560000,105390.72,1.60%,6567660.00,200000,8,
11/20/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,437.680000,84909.92,1.29%,6567660.00,200000,8,
11/20/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,333.880000,120196.80,1.83%,6567660.00,200000,8,
11/20/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,273.560000,76596.80,1.17%,6567660.00,200000,8,
11/20/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,80.390000,36095.11,0.55%,6567660.00,200000,8,
11/20/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,400.790000,106209.35,1.62%,6567660.00,200000,8,
11/20/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,212.420000,200524.48,3.05%,6567660.00,200000,8,
11/20/2020,ECOZ,NDAQ,631103108,NASDAQ INC,227.00,124.760000,28320.52,0.43%,6567660.00,200000,8,
11/20/2020,ECOZ,NFLX,64110L106,NETFLIX INC,200.00,484.670000,96934.00,1.48%,6567660.00,200000,8,
11/20/2020,ECOZ,NKE,654106103,NIKE INC,1016.00,131.910000,134020.56,2.04%,6567660.00,200000,8,
11/20/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,240.00,537.610000,129026.40,1.96%,6567660.00,200000,8,
11/20/2020,ECOZ,PEP,713448108,PEPSICO INC,640.00,143.320000,91724.80,1.40%,6567660.00,200000,8,
11/20/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,993.00,99.990000,99290.07,1.51%,6567660.00,200000,8,
11/20/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,438.00,190.900000,83614.20,1.27%,6567660.00,200000,8,
11/20/2020,ECOZ,QCOM,747525103,QUALCOMM INC,656.00,147.530000,96779.68,1.47%,6567660.00,200000,8,
11/20/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,154.00,514.710000,79265.34,1.21%,6567660.00,200000,8,
11/20/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,572.00,250.140000,143080.08,2.18%,6567660.00,200000,8,
11/20/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,1264.00,97.760000,123568.64,1.88%,6567660.00,200000,8,
11/20/2020,ECOZ,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,344.00,244.050000,83953.20,1.28%,6567660.00,200000,8,
11/20/2020,ECOZ,SPGI,78409V104,S&P Global Inc,232.00,338.630000,78562.16,1.20%,6567660.00,200000,8,
11/20/2020,ECOZ,SQ,852234103,SQUARE INC,1235.00,191.660000,236700.10,3.60%,6567660.00,200000,8,
11/20/2020,ECOZ,SYY,871829107,SYSCO CORP,1324.00,71.990000,95314.76,1.45%,6567660.00,200000,8,
11/20/2020,ECOZ,TDOC,87918A105,TELADOC HEALTH INC,346.00,191.190000,66151.74,1.01%,6567660.00,200000,8,
11/20/2020,ECOZ,TGT,87612E106,TARGET CORP,384.00,171.370000,65806.08,1.00%,6567660.00,200000,8,
