Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,2533257.68,100000.000,25.33,0.33,1.33,25.36,0.36,1.44,0.11,03/02/2020,0.40
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2613377.19,100000.000,26.13,1.13,4.54,25.92,0.92,3.67,-0.82,03/02/2020,0.35
