Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11311455.22,450000.000,25.14,-0.14,-0.56,25.15,-0.12,-0.47,0.04,10/13/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3858635.45,150000.000,25.72,-0.14,-0.54,25.75,-0.12,-0.45,0.11,10/13/2020,0.39
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,18188564.32,425000.000,42.80,0.33,0.77,42.88,0.38,0.90,0.19,10/13/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6207128.04,225000.000,27.59,-0.14,-0.52,27.60,-0.13,-0.47,0.04,10/13/2020,0.49
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6545456.27,200000.000,32.73,0.05,0.16,32.76,0.06,0.19,0.09,10/13/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8559877.54,325000.000,26.34,-0.14,-0.52,26.35,-0.13,-0.48,0.05,10/13/2020,0.39
