Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,586927.67,25000.000,23.48,1.15,5.17,23.40,0.76,3.34,-0.34,03/26/2020,0.78
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,1699549.20,75000.000,22.66,1.34,6.30,22.71,1.32,6.18,0.23,03/26/2020,0.66
