Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
05/11/2020,ECOZ,AAPL,037833100,APPLE INC,224.00,310.130000,69469.12,2.70%,2570470.00,100000,4,
05/11/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,83.960000,24516.32,0.95%,2570470.00,100000,4,
05/11/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,88.090000,31712.40,1.23%,2570470.00,100000,4,
05/11/2020,ECOZ,ABT,002824100,ABBOTT LABS,637.00,93.700000,59686.90,2.32%,2570470.00,100000,4,
05/11/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,188.560000,18856.00,0.73%,2570470.00,100000,4,
05/11/2020,ECOZ,ADBE,00724F101,ADOBE INC,123.00,367.510000,45203.73,1.76%,2570470.00,100000,4,
05/11/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,36.260000,15229.20,0.59%,2570470.00,100000,4,
05/11/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,100.790000,28624.36,1.11%,2570470.00,100000,4,
05/11/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,234.820000,21603.44,0.84%,2570470.00,100000,4,
05/11/2020,ECOZ,AMZN,023135106,AMAZON COM INC,32.00,2379.610000,76147.52,2.96%,2570470.00,100000,4,
05/11/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,89.500000,19690.00,0.77%,2570470.00,100000,4,
05/11/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,88.080000,45449.28,1.77%,2570470.00,100000,4,
05/11/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,17.00,1430.830000,24324.11,0.95%,2570470.00,100000,4,
05/11/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,498.780000,33917.04,1.32%,2570470.00,100000,4,
05/11/2020,ECOZ,BLL,058498106,BALL CORP,344.00,64.560000,22208.64,0.86%,2570470.00,100000,4,
05/11/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,61.050000,31990.20,1.24%,2570470.00,100000,4,
05/11/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,303.00,133.510000,40453.53,1.57%,2570470.00,100000,4,
05/11/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,433.00,100.180000,43377.94,1.69%,2570470.00,100000,4,
05/11/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,440.00,41.600000,18304.00,0.71%,2570470.00,100000,4,
05/11/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,356.00,69.370000,24695.72,0.96%,2570470.00,100000,4,
05/11/2020,ECOZ,CLX,189054109,CLOROX CO DEL,202.00,204.050000,41218.10,1.60%,2570470.00,100000,4,
05/11/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,157.00,305.940000,48032.58,1.87%,2570470.00,100000,4,
05/11/2020,ECOZ,CPB,134429109,CAMPBELL SOUP CO,197.00,51.260000,10098.22,0.39%,2570470.00,100000,4,
05/11/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,144.00,175.900000,25329.60,0.99%,2570470.00,100000,4,
05/11/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,364.00,150.980000,54956.72,2.14%,2570470.00,100000,4,
05/11/2020,ECOZ,DIS,254687106,DISNEY WALT CO,420.00,109.160000,45847.20,1.78%,2570470.00,100000,4,
05/11/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,364.00,116.620000,42449.68,1.65%,2570470.00,100000,4,
05/11/2020,ECOZ,EIX,281020107,EDISON INTL,444.00,57.050000,25330.20,0.99%,2570470.00,100000,4,
05/11/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,836.00,57.280000,47886.08,1.86%,2570470.00,100000,4,
05/11/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,416.00,77.790000,32360.64,1.26%,2570470.00,100000,4,
05/11/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,301.00,77.490000,23324.49,0.91%,2570470.00,100000,4,
05/11/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,56.00,1384.340000,77523.04,3.02%,2570470.00,100000,4,
05/11/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,108.00,185.390000,20022.12,0.78%,2570470.00,100000,4,
05/11/2020,ECOZ,GWW,384802104,GRAINGER W W INC,176.00,285.450000,50239.20,1.95%,2570470.00,100000,4,
05/11/2020,ECOZ,HD,437076102,HOME DEPOT INC,118.00,234.430000,27662.74,1.08%,2570470.00,100000,4,
05/11/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,304.00,134.470000,40878.88,1.59%,2570470.00,100000,4,
05/11/2020,ECOZ,INTU,461202103,INTUIT,92.00,280.360000,25793.12,1.00%,2570470.00,100000,4,
05/11/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,525.00,24.570000,12899.25,0.50%,2570470.00,100000,4,
05/11/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,108.00,161.010000,17389.08,0.68%,2570470.00,100000,4,
05/11/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,132.00,148.700000,19628.40,0.76%,2570470.00,100000,4,
05/11/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,358.00,92.700000,33186.60,1.29%,2570470.00,100000,4,
05/11/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,128.00,265.400000,33971.20,1.32%,2570470.00,100000,4,
05/11/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,180.00,282.440000,50839.20,1.98%,2570470.00,100000,4,
05/11/2020,ECOZ,MCO,615369105,MOODYS CORP,140.00,251.750000,35245.00,1.37%,2570470.00,100000,4,
