Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
03/20/2020,ECOZ,AAPL,037833100,APPLE INC,272.00,244.780000,66580.16,3.17%,2099810.00,100000,4,
03/20/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,292.00,71.060000,20749.52,0.99%,2099810.00,100000,4,
03/20/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,360.00,86.000000,30960.00,1.47%,2099810.00,100000,4,
03/20/2020,ECOZ,ABT,002824100,ABBOTT LABS,552.00,74.500000,41124.00,1.96%,2099810.00,100000,4,
03/20/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,100.00,158.500000,15850.00,0.75%,2099810.00,100000,4,
03/20/2020,ECOZ,ADBE,00724F101,ADOBE INC,92.00,307.510000,28290.92,1.35%,2099810.00,100000,4,
03/20/2020,ECOZ,ADP,053015103,AUTOMATIC DATA PROCESSING INC COM,76.00,117.370000,8920.12,0.42%,2099810.00,100000,4,
03/20/2020,ECOZ,AFL,001055102,AFLAC INC,420.00,26.900000,11298.00,0.54%,2099810.00,100000,4,
03/20/2020,ECOZ,ALL,020002101,ALLSTATE CORP,284.00,74.690000,21211.96,1.01%,2099810.00,100000,4,
03/20/2020,ECOZ,AMGN,031162100,AMGEN INC,92.00,198.760000,18285.92,0.87%,2099810.00,100000,4,
03/20/2020,ECOZ,AMZN,023135106,AMAZON COM INC,24.00,1880.930000,45142.32,2.15%,2099810.00,100000,4,
03/20/2020,ECOZ,AVB,053484101,AVALONBAY CMNTYS INC,84.00,146.570000,12311.88,0.59%,2099810.00,100000,4,
03/20/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,220.00,77.070000,16955.40,0.81%,2099810.00,100000,4,
03/20/2020,ECOZ,BAX,071813109,BAXTER INTL INC,516.00,78.170000,40335.72,1.92%,2099810.00,100000,4,
03/20/2020,ECOZ,BLK,09247X101,BLACKROCK INC,68.00,397.360000,27020.48,1.29%,2099810.00,100000,4,
03/20/2020,ECOZ,BLL,058498106,BALL CORP,344.00,60.110000,20677.84,0.98%,2099810.00,100000,4,
03/20/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,524.00,48.790000,25565.96,1.22%,2099810.00,100000,4,
03/20/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,232.00,57.330000,13300.56,0.63%,2099810.00,100000,4,
03/20/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,368.00,82.910000,30510.88,1.45%,2099810.00,100000,4,
