Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,2474647.92,100000.000,24.75,-0.48,-1.90,24.84,-0.43,-1.72,0.36,03/05/2020,0.36
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2574237.67,100000.000,25.74,-0.83,-3.14,25.78,-0.86,-3.22,0.14,03/05/2020,0.35
