Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,10912502.20,450000.000,24.25,0.11,0.46,24.33,0.19,0.78,0.33,09/30/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,25.00,1.000,25.00,,,25.00,,,0.00,09/30/2020,
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,15712507.75,400000.000,39.28,0.39,1.00,39.34,0.45,1.15,0.15,09/30/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,5988471.67,225000.000,26.62,0.14,0.52,26.68,0.21,0.78,0.25,09/30/2020,0.49
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6176593.87,200000.000,30.88,0.24,0.78,30.95,0.28,0.92,0.21,09/30/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8251735.56,325000.000,25.39,0.13,0.51,25.49,0.20,0.80,0.41,09/30/2020,0.39
