Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11934180.61,475000.000,25.12,0.00,0.00,25.09,0.01,0.05,-0.15,11/06/2020,0.40
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3860653.18,150000.000,25.74,0.01,0.02,25.75,0.02,0.07,0.03,11/06/2020,0.39
TrueShares Structured Outcome November ETF,NVMZ,53656F680,2619955.97,100000.000,26.20,0.03,0.10,26.18,0.01,0.05,-0.07,11/06/2020,0.38
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,19037403.39,450000.000,42.31,0.32,0.77,42.32,0.35,0.82,0.04,11/06/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6203198.04,225000.000,27.57,0.00,0.01,27.59,0.00,0.01,0.06,11/06/2020,0.51
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6528140.84,200000.000,32.64,0.19,0.60,32.66,0.21,0.66,0.05,11/06/2020,0.12
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8560091.15,325000.000,26.34,0.00,0.02,26.32,0.01,0.04,-0.09,11/06/2020,0.42
