Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11071013.92,450000.000,24.60,0.30,1.24,24.63,0.35,1.46,0.12,10/07/2020,0.41
TrueShares Structured Outcome October ETF,OCTZ,53656F698,2518716.95,100000.000,25.19,0.33,1.34,25.27,0.40,1.61,0.33,10/07/2020,0.32
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,16453075.89,400000.000,41.13,0.57,1.41,41.18,0.58,1.42,0.11,10/07/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6071356.33,225000.000,26.98,0.35,1.33,27.01,0.37,1.37,0.09,10/07/2020,0.49
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6366144.96,200000.000,31.83,0.64,2.06,31.85,0.63,2.03,0.07,10/07/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8371745.83,325000.000,25.76,0.33,1.28,25.79,0.35,1.38,0.12,10/07/2020,0.39
