Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
08/13/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,190.00,31.752715,603301.59,7.90%,7640580.00,300000,12,
08/13/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-253.00,17.772681,-449648.83,-5.89%,7640580.00,300000,12,
08/13/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,7496000.00,99.949833,7492239.48,98.06%,7640580.00,300000,12,
08/13/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-5477.12,1.000000,-5477.12,-0.07%,7640580.00,300000,12,Y
08/13/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,452.040000,177199.68,3.39%,5222892.50,175000,7,
08/13/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,95.510000,48805.61,0.93%,5222892.50,175000,7,
08/13/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,778.00,103.550000,80561.90,1.54%,5222892.50,175000,7,
08/13/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,100.650000,112124.10,2.15%,5222892.50,175000,7,
08/13/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,229.750000,40206.25,0.77%,5222892.50,175000,7,
08/13/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,213.00,445.360000,94861.68,1.82%,5222892.50,175000,7,
08/13/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,96.230000,23865.04,0.46%,5222892.50,175000,7,
08/13/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,241.720000,38916.92,0.75%,5222892.50,175000,7,
08/13/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3162.240000,177085.44,3.39%,5222892.50,175000,7,
08/13/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,101.680000,40366.96,0.77%,5222892.50,175000,7,
08/13/2020,ECOZ,BAX,071813109,BAXTER INTL INC,596.00,83.480000,49754.08,0.95%,5222892.50,175000,7,
08/13/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1808.070000,68706.66,1.32%,5222892.50,175000,7,
08/13/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,590.240000,70238.56,1.34%,5222892.50,175000,7,
08/13/2020,ECOZ,BLL,058498106,BALL CORP,602.00,74.380000,44776.76,0.86%,5222892.50,175000,7,
08/13/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,542.00,63.640000,34492.88,0.66%,5222892.50,175000,7,
08/13/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,123.830000,78260.56,1.50%,5222892.50,175000,7,
08/13/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,447.00,53.820000,24057.54,0.46%,5222892.50,175000,7,
08/13/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,334.00,47.280000,15791.52,0.30%,5222892.50,175000,7,
08/13/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,77.240000,48120.52,0.92%,5222892.50,175000,7,
08/13/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,226.950000,79886.40,1.53%,5222892.50,175000,7,
08/13/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,336.760000,92272.24,1.77%,5222892.50,175000,7,
08/13/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,192.620000,48540.24,0.93%,5222892.50,175000,7,
