Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,8258726.05,250000.000,33.03,-0.73,-2.18,33.22,-0.69,-2.02,0.56,06/26/2020,0.38
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,4638293.51,175000.000,26.50,-0.60,-2.20,26.55,-0.58,-2.12,0.15,06/26/2020,0.37
