Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11025350.33,450000.000,24.50,0.10,0.39,24.50,0.08,0.34,-0.01,09/15/2020,0.33
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,13010307.31,350000.000,37.17,0.43,1.17,37.17,0.42,1.15,-0.01,09/15/2020,0.30
TrueShares Structured Outcome July ETF,JULZ,53656F664,6043215.28,225000.000,26.86,0.10,0.39,26.86,0.09,0.34,0.02,09/15/2020,0.41
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,5354312.25,175000.000,30.60,0.33,1.09,30.60,0.32,1.04,0.02,09/15/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8333021.18,325000.000,25.64,0.10,0.38,25.66,0.12,0.47,0.07,09/15/2020,0.39
