Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
09/30/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,30.113737,617331.61,7.52%,8209630.00,325000,13,
09/30/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,18.724667,-513055.88,-6.25%,8209630.00,325000,13,
09/30/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8113000.00,99.971667,8110701.34,98.79%,8209630.00,325000,13,
09/30/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-5524.27,1.000000,-5524.27,-0.07%,8209630.00,325000,13,Y
09/30/2020,ECOZ,AAPL,037833100,APPLE INC,1548.00,114.090000,176611.32,2.88%,6128560.00,200000,8,
09/30/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,86.890000,32757.53,0.53%,6128560.00,200000,8,
09/30/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,96.160000,85486.24,1.39%,6128560.00,200000,8,
09/30/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,105.190000,133906.87,2.18%,6128560.00,200000,8,
09/30/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,200.00,224.080000,44816.00,0.73%,6128560.00,200000,8,
09/30/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,489.330000,118907.19,1.94%,6128560.00,200000,8,
09/30/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,93.440000,26443.52,0.43%,6128560.00,200000,8,
09/30/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,248.300000,45687.20,0.75%,6128560.00,200000,8,
09/30/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3144.880000,201272.32,3.28%,6128560.00,200000,8,
09/30/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,97.750000,44280.75,0.72%,6128560.00,200000,8,
09/30/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,79.090000,53860.29,0.88%,6128560.00,200000,8,
09/30/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1672.980000,71938.14,1.17%,6128560.00,200000,8,
09/30/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,554.800000,75452.80,1.23%,6128560.00,200000,8,
09/30/2020,ECOZ,BLL,058498106,BALL CORP,529.00,82.360000,43568.44,0.71%,6128560.00,200000,8,
09/30/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,59.900000,37078.10,0.61%,6128560.00,200000,8,
09/30/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,165.660000,119606.52,1.95%,6128560.00,200000,8,
09/30/2020,ECOZ,CAH,14149Y108,CARDINAL HEALTH INC,510.00,46.404100,23666.09,0.39%,6128560.00,200000,8,
09/30/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,381.00,46.770000,17819.37,0.29%,6128560.00,200000,8,
09/30/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,712.00,76.220000,54268.64,0.89%,6128560.00,200000,8,
09/30/2020,ECOZ,CLX,189054109,CLOROX CO DEL,224.00,210.410000,47131.84,0.77%,6128560.00,200000,8,
09/30/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,313.00,352.140000,110219.82,1.80%,6128560.00,200000,8,
09/30/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,288.00,247.450000,71265.60,1.16%,6128560.00,200000,8,
09/30/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,498.00,136.950000,68201.10,1.11%,6128560.00,200000,8,
09/30/2020,ECOZ,DIS,254687106,DISNEY WALT CO,1077.00,125.400000,135055.80,2.20%,6128560.00,200000,8,
09/30/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,798.00,130.020000,103755.96,1.69%,6128560.00,200000,8,
09/30/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,2006.00,80.800000,162084.80,2.64%,6128560.00,200000,8,
09/30/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,832.00,83.010000,69064.32,1.13%,6128560.00,200000,8,
09/30/2020,ECOZ,EXPD,302130109,EXPEDITORS INTL WASH INC,515.00,91.630000,47189.45,0.77%,6128560.00,200000,8,
09/30/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,601.00,62.100000,37322.10,0.61%,6128560.00,200000,8,
09/30/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,112.00,1466.020000,164194.24,2.68%,6128560.00,200000,8,
09/30/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,27.00,196.790000,5313.33,0.09%,6128560.00,200000,8,
09/30/2020,ECOZ,GWW,384802104,GRAINGER W W INC,309.00,352.080000,108792.72,1.78%,6128560.00,200000,8,
09/30/2020,ECOZ,HD,437076102,HOME DEPOT INC,234.00,272.110000,63673.74,1.04%,6128560.00,200000,8,
09/30/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,435.00,121.500000,52852.50,0.86%,6128560.00,200000,8,
09/30/2020,ECOZ,INTU,461202103,INTUIT,184.00,323.640000,59549.76,0.97%,6128560.00,200000,8,
09/30/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,1049.00,26.760000,28071.24,0.46%,6128560.00,200000,8,
09/30/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,216.00,193.470000,41789.52,0.68%,6128560.00,200000,8,
09/30/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,264.00,147.060000,38823.84,0.63%,6128560.00,200000,8,
09/30/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,912.00,95.350000,86959.20,1.42%,6128560.00,200000,8,
09/30/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,194.00,337.710000,65515.74,1.07%,6128560.00,200000,8,
09/30/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,360.00,336.230000,121042.80,1.98%,6128560.00,200000,8,
09/30/2020,ECOZ,MCO,615369105,MOODYS CORP,280.00,285.730000,80004.40,1.31%,6128560.00,200000,8,
09/30/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,449.00,81.900000,36773.10,0.60%,6128560.00,200000,8,
09/30/2020,ECOZ,MSCI,55354G100,MSCI INC,265.00,356.030000,94347.95,1.54%,6128560.00,200000,8,
09/30/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,944.00,207.260000,195653.44,3.19%,6128560.00,200000,8,
