Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,2912152.88,100000.000,29.12,0.16,0.56,29.21,0.03,0.12,0.32,05/14/2020,0.40
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2532372.83,100000.000,25.32,0.25,1.00,25.32,0.20,0.81,-0.03,05/14/2020,0.37
