Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,12103964.68,475000.000,25.48,-0.26,-1.02,25.45,-0.22,-0.85,-0.13,11/18/2020,0.51
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3911135.94,150000.000,26.07,-0.23,-0.89,26.11,-0.22,-0.83,0.14,11/18/2020,0.53
TrueShares Structured Outcome November ETF,NVMZ,53656F680,2653034.12,100000.000,26.53,-0.30,-1.10,26.56,-0.22,-0.84,0.12,11/18/2020,0.38
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,18557565.97,450000.000,41.24,-0.24,-0.57,41.26,-0.20,-0.49,0.06,11/18/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,6285979.60,225000.000,27.94,-0.29,-1.01,27.99,-0.24,-0.84,0.20,11/18/2020,0.53
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6518913.50,200000.000,32.59,-0.12,-0.37,32.64,-0.09,-0.28,0.13,11/18/2020,0.13
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8671467.60,325000.000,26.68,-0.27,-0.99,26.70,-0.22,-0.83,0.09,11/18/2020,0.48
