Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,2114933.80,100000.000,21.15,0.42,2.03,21.22,0.45,2.19,0.36,03/23/2020,0.84
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,1952738.81,100000.000,19.53,-0.47,-2.36,19.66,-0.36,-1.82,0.67,03/23/2020,0.71
