Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
11/04/2020,AUGZ,2SPY  210730C00328670,2SPY  210730C00328670,SPY 7/30/2021 328.67 C,205.00,29.997567,614950.12,7.42%,8285842.50,325000,13,
11/04/2020,AUGZ,2SPY  210730P00295800,2SPY  210730P00295800,SPY 7/30/2021 295.80 P,-274.00,15.654536,-428934.29,-5.18%,8285842.50,325000,13,
11/04/2020,AUGZ,912796UC1,912796UC1,UNITED STATES TREAS BILLS,8107000.00,99.981111,8105468.67,97.82%,8285842.50,325000,13,
11/04/2020,AUGZ,Cash&Other,Cash&Other,Cash & Other,-5820.89,1.000000,-5820.89,-0.07%,8285842.50,325000,13,Y
11/04/2020,ECOZ,AAPL,037833100,APPLE INC,1383.00,110.440000,152738.52,2.49%,6133180.00,200000,8,
11/04/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,377.00,87.960000,33160.92,0.54%,6133180.00,200000,8,
11/04/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,889.00,102.150000,90811.35,1.48%,6133180.00,200000,8,
11/04/2020,ECOZ,ABT,002824100,ABBOTT LABS,1273.00,109.560000,139469.88,2.27%,6133180.00,200000,8,
11/04/2020,ECOZ,ADBE,00724F101,ADOBE SYSTEMS INCORPORATED,243.00,454.020000,110326.86,1.80%,6133180.00,200000,8,
11/04/2020,ECOZ,ALL,020002101,ALLSTATE CORP,283.00,92.920000,26296.36,0.43%,6133180.00,200000,8,
11/04/2020,ECOZ,AMD,007903107,ADVANCED MICRO DEVICES INC,801.00,76.580000,61340.58,1.00%,6133180.00,200000,8,
11/04/2020,ECOZ,AMGN,031162100,AMGEN INC,184.00,220.060000,40491.04,0.66%,6133180.00,200000,8,
11/04/2020,ECOZ,AMZN,023135106,AMAZON COM INC,64.00,3048.410000,195098.24,3.18%,6133180.00,200000,8,
11/04/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,453.00,96.290000,43619.37,0.71%,6133180.00,200000,8,
11/04/2020,ECOZ,BAX,071813109,BAXTER INTL INC,681.00,77.260000,52614.06,0.86%,6133180.00,200000,8,
11/04/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,43.00,1669.580000,71791.94,1.17%,6133180.00,200000,8,
11/04/2020,ECOZ,BLK,09247X101,BLACKROCK INC,136.00,629.260000,85579.36,1.40%,6133180.00,200000,8,
11/04/2020,ECOZ,BLL,058498106,BALL CORP,529.00,93.750000,49593.75,0.81%,6133180.00,200000,8,
11/04/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,619.00,61.240000,37907.56,0.62%,6133180.00,200000,8,
11/04/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,722.00,146.350000,105664.70,1.72%,6133180.00,200000,8,
