Date,Account,StockTicker,CUSIP,SecurityName,Shares,Price,MarketValue,Weightings,NetAssets,SharesOutstanding,CreationUnits,MoneyMarketFlag
07/14/2020,ECOZ,AAPL,037833100,APPLE INC,392.00,381.910000,149708.72,3.06%,4897340.00,175000,7,
07/14/2020,ECOZ,ABBV,00287Y109,ABBVIE INC,511.00,96.680000,49403.48,1.01%,4897340.00,175000,7,
07/14/2020,ECOZ,ABC,03073E105,AMERISOURCEBERGEN CORP,630.00,97.270000,61280.10,1.25%,4897340.00,175000,7,
07/14/2020,ECOZ,ABT,002824100,ABBOTT LABS,1114.00,92.730000,103301.22,2.11%,4897340.00,175000,7,
07/14/2020,ECOZ,ACN,G1151C101,ACCENTURE PLC IRELAND,175.00,215.740000,37754.50,0.77%,4897340.00,175000,7,
07/14/2020,ECOZ,ADBE,00724F101,ADOBE INC,213.00,442.470000,94246.11,1.92%,4897340.00,175000,7,
07/14/2020,ECOZ,ALL,020002101,ALLSTATE CORP,248.00,88.500000,21948.00,0.45%,4897340.00,175000,7,
07/14/2020,ECOZ,AMGN,031162100,AMGEN INC,161.00,250.040000,40256.44,0.82%,4897340.00,175000,7,
07/14/2020,ECOZ,AMZN,023135106,AMAZON COM INC,56.00,3104.000000,173824.00,3.55%,4897340.00,175000,7,
07/14/2020,ECOZ,AXP,025816109,AMERICAN EXPRESS CO,397.00,93.560000,37143.32,0.76%,4897340.00,175000,7,
07/14/2020,ECOZ,BAX,071813109,BAXTER INTL INC,903.00,83.460000,75364.38,1.54%,4897340.00,175000,7,
07/14/2020,ECOZ,BKNG,09857L108,BOOKING HOLDINGS INC,38.00,1686.760000,64096.88,1.31%,4897340.00,175000,7,
07/14/2020,ECOZ,BLK,09247X101,BLACKROCK INC,119.00,552.560000,65754.64,1.34%,4897340.00,175000,7,
07/14/2020,ECOZ,BLL,058498106,BALL CORP,602.00,71.630000,43121.26,0.88%,4897340.00,175000,7,
07/14/2020,ECOZ,BMY,110122108,BRISTOL-MYERS SQUIBB CO,759.00,57.750000,43832.25,0.90%,4897340.00,175000,7,
07/14/2020,ECOZ,BYND,08862E109,BEYOND MEAT INC,632.00,125.980000,79619.36,1.63%,4897340.00,175000,7,
07/14/2020,ECOZ,CBOE,12503M108,CBOE GLOBAL MARKETS INC,334.00,91.490000,30557.66,0.62%,4897340.00,175000,7,
07/14/2020,ECOZ,CBRE,12504L109,CBRE GROUP INC,770.00,43.190000,33256.30,0.68%,4897340.00,175000,7,
07/14/2020,ECOZ,CL,194162103,COLGATE PALMOLIVE CO,623.00,73.460000,45765.58,0.93%,4897340.00,175000,7,
07/14/2020,ECOZ,CLX,189054109,CLOROX CO DEL,352.00,225.740000,79460.48,1.62%,4897340.00,175000,7,
07/14/2020,ECOZ,COST,22160K105,COSTCO WHSL CORP NEW,274.00,322.920000,88480.08,1.81%,4897340.00,175000,7,
07/14/2020,ECOZ,CRM,79466L302,SALESFORCE COM INC,252.00,188.340000,47461.68,0.97%,4897340.00,175000,7,
07/14/2020,ECOZ,CTXS,177376100,CITRIX SYS INC,637.00,149.080000,94963.96,1.94%,4897340.00,175000,7,
07/14/2020,ECOZ,DIS,254687106,DISNEY WALT CO,735.00,116.220000,85421.70,1.74%,4897340.00,175000,7,
07/14/2020,ECOZ,EA,285512109,ELECTRONIC ARTS INC,637.00,135.310000,86192.47,1.76%,4897340.00,175000,7,
07/14/2020,ECOZ,EIX,281020107,EDISON INTL,777.00,55.980000,43496.46,0.89%,4897340.00,175000,7,
07/14/2020,ECOZ,ENPH,29355A107,ENPHASE ENERGY INC,1756.00,52.320000,91873.92,1.88%,4897340.00,175000,7,
07/14/2020,ECOZ,ES,30040W108,EVERSOURCE ENERGY,728.00,85.940000,62564.32,1.28%,4897340.00,175000,7,
07/14/2020,ECOZ,GILD,375558103,GILEAD SCIENCES INC,526.00,76.680000,40333.68,0.82%,4897340.00,175000,7,
07/14/2020,ECOZ,GOOGL,02079K305,ALPHABET INC,98.00,1512.230000,148198.54,3.03%,4897340.00,175000,7,
07/14/2020,ECOZ,GS,38141G104,GOLDMAN SACHS GROUP INC,189.00,208.880000,39478.32,0.81%,4897340.00,175000,7,
07/14/2020,ECOZ,GWW,384802104,GRAINGER W W INC,308.00,319.530000,98415.24,2.01%,4897340.00,175000,7,
07/14/2020,ECOZ,HD,437076102,HOME DEPOT INC,205.00,249.620000,51172.10,1.04%,4897340.00,175000,7,
07/14/2020,ECOZ,IFF,459506101,INTERNATIONAL FLAVORS&FRAGRANC COM,532.00,124.520000,66244.64,1.35%,4897340.00,175000,7,
07/14/2020,ECOZ,INTU,461202103,INTUIT,161.00,297.640000,47920.04,0.98%,4897340.00,175000,7,
07/14/2020,ECOZ,IRM,46284V101,IRON MTN INC NEW,918.00,26.860000,24657.48,0.50%,4897340.00,175000,7,
07/14/2020,ECOZ,ITW,452308109,ILLINOIS TOOL WKS INC,189.00,174.780000,33033.42,0.67%,4897340.00,175000,7,
07/14/2020,ECOZ,JNJ,478160104,JOHNSON & JOHNSON,231.00,145.210000,33543.51,0.68%,4897340.00,175000,7,
07/14/2020,ECOZ,JPM,46625H100,JPMORGAN CHASE & CO.,798.00,97.650000,77924.70,1.59%,4897340.00,175000,7,
07/14/2020,ECOZ,LRCX,512807108,LAM RESEARCH CORP,224.00,337.140000,75519.36,1.54%,4897340.00,175000,7,
07/14/2020,ECOZ,MA,57636Q104,MASTERCARD INCORPORATED,315.00,290.180000,91406.70,1.87%,4897340.00,175000,7,
07/14/2020,ECOZ,MCO,615369105,MOODYS CORP,245.00,285.760000,70011.20,1.43%,4897340.00,175000,7,
07/14/2020,ECOZ,MRK,58933Y105,MERCK & CO. INC,560.00,77.350000,43316.00,0.88%,4897340.00,175000,7,
07/14/2020,ECOZ,MSCI,55354G100,MSCI INC,232.00,363.870000,84417.84,1.72%,4897340.00,175000,7,
07/14/2020,ECOZ,MSFT,594918104,MICROSOFT CORP,826.00,207.070000,171039.82,3.49%,4897340.00,175000,7,
07/14/2020,ECOZ,MSI,620076307,MOTOROLA SOLUTIONS INC,231.00,131.060000,30274.86,0.62%,4897340.00,175000,7,
07/14/2020,ECOZ,NFLX,64110L106,NETFLIX INC,175.00,525.500000,91962.50,1.88%,4897340.00,175000,7,
07/14/2020,ECOZ,NKE,654106103,NIKE INC,490.00,96.460000,47265.40,0.97%,4897340.00,175000,7,
07/14/2020,ECOZ,NVDA,67066G104,NVIDIA CORPORATION,210.00,402.090000,84438.90,1.72%,4897340.00,175000,7,
07/14/2020,ECOZ,PEP,713448108,PEPSICO INC,560.00,134.910000,75549.60,1.54%,4897340.00,175000,7,
07/14/2020,ECOZ,PLD,74340W103,PROLOGIS INC.,869.00,93.570000,81312.33,1.66%,4897340.00,175000,7,
07/14/2020,ECOZ,PYPL,70450Y103,PAYPAL HLDGS INC,384.00,171.510000,65859.84,1.34%,4897340.00,175000,7,
07/14/2020,ECOZ,QCOM,747525103,QUALCOMM INC,574.00,91.330000,52423.42,1.07%,4897340.00,175000,7,
07/14/2020,ECOZ,REGN,75886F107,REGENERON PHARMACEUTICALS,135.00,615.880000,83143.80,1.70%,4897340.00,175000,7,
07/14/2020,ECOZ,ROK,773903109,ROCKWELL AUTOMATION INC,296.00,211.800000,62692.80,1.28%,4897340.00,175000,7,
07/14/2020,ECOZ,SBUX,855244109,STARBUCKS CORP,833.00,72.650000,60517.45,1.24%,4897340.00,175000,7,
07/14/2020,ECOZ,SJM,832696405,SMUCKER J M CO,267.00,104.680000,27949.56,0.57%,4897340.00,175000,7,
07/14/2020,ECOZ,SPGI,78409V104,S&P Global Inc,203.00,346.090000,70256.27,1.43%,4897340.00,175000,7,
07/14/2020,ECOZ,SQ,852234103,SQUARE INC,1081.00,118.650000,128260.65,2.62%,4897340.00,175000,7,
07/14/2020,ECOZ,SYY,871829107,SYSCO CORP,872.00,52.440000,45727.68,0.93%,4897340.00,175000,7,
07/14/2020,ECOZ,TGT,87612E106,TARGET CORP,336.00,118.730000,39893.28,0.81%,4897340.00,175000,7,
07/14/2020,ECOZ,TSCO,892356106,TRACTOR SUPPLY CO,434.00,135.580000,58841.72,1.20%,4897340.00,175000,7,
07/14/2020,ECOZ,TSLA,88160R101,TESLA INC,63.00,1497.060000,94314.78,1.93%,4897340.00,175000,7,
07/14/2020,ECOZ,UBER,90353T100,UBER TECHNOLOGIES INC,2347.00,31.720000,74446.84,1.52%,4897340.00,175000,7,
07/14/2020,ECOZ,UNH,91324P102,UNITEDHEALTH GROUP INC,252.00,299.710000,75526.92,1.54%,4897340.00,175000,7,
07/14/2020,ECOZ,UNP,907818108,UNION PAC CORP,238.00,169.170000,40262.46,0.82%,4897340.00,175000,7,
07/14/2020,ECOZ,UPS,911312106,UNITED PARCEL SERVICE INC,602.00,113.760000,68483.52,1.40%,4897340.00,175000,7,
07/14/2020,ECOZ,V,92826C839,VISA INC,217.00,189.020000,41017.34,0.84%,4897340.00,175000,7,
07/14/2020,ECOZ,VAR,92220P105,VARIAN MED SYS INC,414.00,119.250000,49369.50,1.01%,4897340.00,175000,7,
07/14/2020,ECOZ,VMW,928563402,VMWARE INC,483.00,138.400000,66847.20,1.36%,4897340.00,175000,7,
07/14/2020,ECOZ,VRSN,92343E102,VERISIGN INC,224.00,201.000000,45024.00,0.92%,4897340.00,175000,7,
07/14/2020,ECOZ,VZ,92343V104,VERIZON COMMUNICATIONS INC,1388.00,54.450000,75576.60,1.54%,4897340.00,175000,7,
07/14/2020,ECOZ,Cash&Other,Cash&Other,Cash & Other,33241.37,1.000000,33241.37,0.68%,4897340.00,175000,7,Y
07/14/2020,JULZ,2SPY  210630C00310500,2SPY  210630C00310500,SPY 06/30/2021 310.50 C,133.00,31.016287,412516.62,8.17%,5049760.00,200000,8,
07/14/2020,JULZ,2SPY  210630P00279450,2SPY  210630P00279450,SPY 06/30/2021 279.45 P,-177.00,20.692998,-366266.06,-7.25%,5049760.00,200000,8,
07/14/2020,JULZ,912796TY5,912796TY5,UNITED STATES TREAS BILLS,4995000.00,99.933889,4991697.76,98.85%,5049760.00,200000,8,
07/14/2020,JULZ,Cash&Other,Cash&Other,Cash & Other,9378.98,1.000000,9378.98,0.19%,5049760.00,200000,8,Y
07/14/2020,LRNZ,AMD,007903107,ADVANCED MICRO DEVICES INC,6303.00,53.590000,337777.77,3.58%,9440640.00,275000,11,
07/14/2020,LRNZ,AMZN,023135106,AMAZON COM INC,124.00,3104.000000,384896.00,4.08%,9440640.00,275000,11,
07/14/2020,LRNZ,CRM,79466L302,SALESFORCE COM INC,1650.00,188.340000,310761.00,3.29%,9440640.00,275000,11,
07/14/2020,LRNZ,CRWD,22788C105,CROWDSTRIKE HLDGS INC,4977.00,106.210000,528607.17,5.60%,9440640.00,275000,11,
07/14/2020,LRNZ,DDOG,23804L103,DATADOG INC,6207.00,86.660000,537898.62,5.70%,9440640.00,275000,11,
07/14/2020,LRNZ,ESTC,N14506104,ELASTIC N V,4052.00,89.700000,363464.40,3.85%,9440640.00,275000,11,
07/14/2020,LRNZ,GH,40131M109,GUARDANT HEALTH INC,3665.00,80.320000,294372.80,3.12%,9440640.00,275000,11,
07/14/2020,LRNZ,GOOG,02079K107,ALPHABET INC,220.00,1511.340000,332494.80,3.52%,9440640.00,275000,11,
07/14/2020,LRNZ,INTC,458140100,INTEL CORP,4724.00,58.580000,276731.92,2.93%,9440640.00,275000,11,
07/14/2020,LRNZ,MSFT,594918104,MICROSOFT CORP,1585.00,207.070000,328205.95,3.48%,9440640.00,275000,11,
07/14/2020,LRNZ,NOW,81762P102,SERVICENOW INC,882.00,401.870000,354449.34,3.75%,9440640.00,275000,11,
07/14/2020,LRNZ,NVDA,67066G104,NVIDIA CORPORATION,963.00,402.090000,387212.67,4.10%,9440640.00,275000,11,
07/14/2020,LRNZ,OKTA,679295105,OKTA INC,2268.00,200.090000,453804.12,4.81%,9440640.00,275000,11,
07/14/2020,LRNZ,PD,69553P100,PAGERDUTY INC,14622.00,25.670000,375346.74,3.98%,9440640.00,275000,11,
07/14/2020,LRNZ,PLAN,03272L108,ANAPLAN INC,6438.00,46.980000,302457.24,3.20%,9440640.00,275000,11,
07/14/2020,LRNZ,SDGR,80810D103,SCHRODINGER INC,6260.00,87.770000,549440.20,5.82%,9440640.00,275000,11,
07/14/2020,LRNZ,TWLO,90138F102,TWILIO INC,2552.00,224.800000,573689.60,6.08%,9440640.00,275000,11,
07/14/2020,LRNZ,VRNS,922280102,VARONIS SYS INC,3548.00,100.020000,354870.96,3.76%,9440640.00,275000,11,
07/14/2020,LRNZ,WORK,83088V102,SLACK TECHNOLOGIES INC,10829.00,33.420000,361905.18,3.83%,9440640.00,275000,11,
07/14/2020,LRNZ,XLNX,983919101,XILINX INC,3246.00,97.910000,317815.86,3.37%,9440640.00,275000,11,
07/14/2020,LRNZ,ZS,98980G102,ZSCALER INC,5659.00,119.910000,678570.69,7.19%,9440640.00,275000,11,
07/14/2020,LRNZ,Cash&Other,Cash&Other,Cash & Other,1035694.03,1.000000,1035694.03,10.97%,9440640.00,275000,11,Y
