Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11410274.82,475000.000,24.02,0.23,0.98,23.93,0.30,1.25,-0.37,11/02/2020,0.40
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3689825.82,150000.000,24.60,0.22,0.89,24.57,0.31,1.29,-0.10,11/02/2020,0.39
TrueShares Structured Outcome November ETF,NVMZ,53656F680,2500000.00,100000.000,25.00,0.00,0.00,25.01,0.01,0.04,0.04,11/02/2020,0.08
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,16988138.00,450000.000,37.75,-0.43,-1.14,37.74,-0.33,-0.86,-0.04,11/02/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,5921704.75,225000.000,26.32,0.23,0.89,26.28,0.29,1.13,-0.13,11/02/2020,0.52
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6031487.26,200000.000,30.16,0.37,1.23,30.13,0.42,1.40,-0.10,11/02/2020,0.12
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8171380.14,325000.000,25.14,0.23,0.93,25.10,0.29,1.18,-0.16,11/02/2020,0.42
