Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Structured Outcome September ETF,SEPZ,53656F714,11296827.18,475000.000,23.78,-0.67,-2.74,23.72,-0.70,-2.88,-0.28,10/28/2020,0.40
TrueShares Structured Outcome October ETF,OCTZ,53656F698,3653302.37,150000.000,24.36,-0.69,-2.76,24.36,-0.71,-2.84,0.00,10/28/2020,0.39
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,17739858.95,450000.000,39.42,-0.99,-2.45,39.42,-0.95,-2.35,0.00,10/28/2020,0.32
TrueShares Structured Outcome July ETF,JULZ,53656F664,5865472.67,225000.000,26.07,-0.76,-2.85,26.06,-0.77,-2.87,-0.05,10/28/2020,0.51
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,6051580.32,200000.000,30.26,-0.96,-3.08,30.28,-0.92,-2.96,0.06,10/28/2020,0.10
TrueShares Structured Outcome August ETF,AUGZ,53656F722,8092235.59,325000.000,24.90,-0.75,-2.93,24.88,-0.73,-2.86,-0.07,10/28/2020,0.39
