Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,5553769.68,175000.000,31.74,-0.03,-0.09,32.02,0.35,1.11,0.89,06/09/2020,0.40
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,3436600.70,125000.000,27.49,-0.22,-0.80,28.04,0.30,1.09,2.01,06/09/2020,0.28
