Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,579179.13,25000.000,23.17,0.68,3.00,23.12,0.61,2.73,-0.22,03/30/2020,0.86
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,1704653.62,75000.000,22.73,0.71,3.23,22.97,0.70,3.14,1.08,03/30/2020,0.71
