Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,1468231.68,50000.000,29.36,0.08,0.28,30.22,0.71,2.42,2.90,05/12/2020,0.38
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2536471.72,100000.000,25.36,-0.48,-1.84,25.43,-0.46,-1.76,0.24,05/12/2020,0.37
