Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueShares Technology AI & Deep Learning ETF,LRNZ,53656F821,5265879.41,175000.000,30.09,0.02,0.06,30.36,0.25,0.85,0.91,05/28/2020,0.56
TrueShares ESG Active Opportunities ETF,ECOZ,53656F813,2633022.25,100000.000,26.33,0.05,0.19,26.36,0.09,0.34,0.11,05/28/2020,0.35
