Fund Name,Fund Ticker,CUSIP,Net Assets,Shares Outstanding,NAV,NAV Change Dollars,NAV Change Percentage,Market Price,Market Price Change Dollars,Market Price Change Percentage,Premium/Discount,Rate Date,Median 30 Day Spread Percentage
TrueMark Technology AI & Deep Learning ETF,LRNZ,53656F821,2401397.12,100000.000,24.01,-0.73,-2.96,24.11,-0.72,-2.91,0.41,03/06/2020,0.40
TrueMark ESG Active Opportunities ETF,ECOZ,53656F813,2534912.21,100000.000,25.35,-0.39,-1.53,25.42,-0.36,-1.39,0.28,03/06/2020,0.35
